00DSEX,14-03-2022,6765.73,6789.59,6745.82,6763.93,98651200
00DS30,14-03-2022,2463.19,2469.47,2452.48,2460.49,98651200
00DSES,14-03-2022,1453.18,1458.51,1448.38,1452.70,98651200
DSEX,14-03-2022,6765.73,6789.59,6745.82,6763.93,98651200
DS30,14-03-2022,2463.19,2469.47,2452.48,2460.49,98651200
DSES,14-03-2022,1453.18,1458.51,1448.38,1452.70,98651200
1JANATAMF,14-03-2022,6.3,6.4,6.3,6.3,146040
1STPRIMFMF,14-03-2022,18.2,18.7,18.1,18.3,354970
AAMRANET,14-03-2022,46.4,46.4,45.6,45.6,1004162
AAMRATECH,14-03-2022,36.3,37,36.2,36.7,2831772
ABB1STMF,14-03-2022,5.6,5.7,5.5,5.7,804238
ABBANK,14-03-2022,12.5,12.6,12.4,12.5,583636
ACFL,14-03-2022,30.9,30.9,29.9,29.9,197565
ACI,14-03-2022,290,290.9,287,288.1,107380
ACIFORMULA,14-03-2022,163.3,166,162.5,163.3,20907
ACMELAB,14-03-2022,93,93.8,91.1,91.7,235314
ACMEPL,14-03-2022,38.8,38.8,37.9,37.9,2193027
ACTIVEFINE,14-03-2022,24.2,24.3,23.5,23.6,1972723
ADNTEL,14-03-2022,65.4,66.8,64.1,65.7,684833
ADVENT,14-03-2022,29.2,29.8,28.4,28.6,2408923
AFCAGRO,14-03-2022,27.4,27.4,26.5,26.5,459629
AFTABAUTO,14-03-2022,27.1,27.4,26.9,27.1,98507
AGNISYSL,14-03-2022,27.8,28.6,27.6,28.3,6599809
AGRANINS,14-03-2022,51.9,52,50.4,50.5,139354
AIBL1STIMF,14-03-2022,8.7,8.8,8.7,8.7,53641
AIL,14-03-2022,50.5,50.5,49.5,49.5,181957
ALARABANK,14-03-2022,26.7,27,26.5,26.8,101604
AL-HAJTEX,14-03-2022,97.3,97.3,95,96,183392
ALIF,14-03-2022,15.2,15.2,14.7,14.7,3112545
ALLTEX,14-03-2022,25.8,26.9,25.3,25.8,820368
AMANFEED,14-03-2022,47.2,48.5,46.5,47,953644
AMBEEPHA,14-03-2022,467,478,466.3,469.2,3758
AMCL(PRAN),14-03-2022,320,331.4,320,322.7,38171
ANLIMAYARN,14-03-2022,38.6,40.6,38.6,39.9,522623
ANWARGALV,14-03-2022,361.7,366.2,357,358.6,190017
AOL,14-03-2022,41.5,41.7,40.5,40.5,375080
APEXFOODS,14-03-2022,191.3,199.9,191,193.6,89541
APEXFOOT,14-03-2022,290.9,302.4,287,292.8,72994
APEXSPINN,14-03-2022,149.9,159.6,149.2,153.7,174083
APEXTANRY,14-03-2022,135.9,137.7,133.7,134.6,30032
APOLOISPAT,14-03-2022,9.8,9.8,9.6,9.6,1392307
ARAMIT,14-03-2022,342.8,345.5,337,339.9,22427
ARAMITCEM,14-03-2022,34.9,37,34.9,36.2,472087
ARGONDENIM,14-03-2022,18.9,19.1,18.6,18.8,216916
ASIAINS,14-03-2022,85.3,85.9,83.5,84,540933
ASIAPACINS,14-03-2022,56.9,57,56.6,56.7,46859
ATCSLGF,14-03-2022,9.9,10.5,9.7,10.4,2122419
ATLASBANG,14-03-2022,117.1,123,117.1,118.7,63469
AZIZPIPES,14-03-2022,105.6,109,105.6,107,39213
BANGAS,14-03-2022,121.6,126.4,121.5,124.1,66133
BANKASIA,14-03-2022,20.4,20.6,20,20.5,303305
BARKAPOWER,14-03-2022,24.7,24.8,24.5,24.6,256411
BATASHOE,14-03-2022,886,913.9,886,892.7,1129
BATBC,14-03-2022,589,593.8,587.4,590.7,96161
BAYLEASING,14-03-2022,30.2,30.6,29.4,29.5,1507632
BBS,14-03-2022,26.1,26.1,25.5,25.5,3569360
BBSCABLES,14-03-2022,57.7,57.7,56.8,57.1,284770
BDAUTOCA,14-03-2022,142,146,142,143.2,74154
BDCOM,14-03-2022,39.7,41.4,37.2,41.4,7921767
BDFINANCE,14-03-2022,43.8,43.8,43,43,310996
BDLAMPS,14-03-2022,288.1,298.8,285.6,291.6,80426
BDTHAI,14-03-2022,20.5,20.5,19.9,19.9,868777
BDTHAIFOOD,14-03-2022,48,48.1,46.8,46.8,1472136
BDWELDING,14-03-2022,22.2,22.2,21.3,21.3,213164
BEACHHATCH,14-03-2022,39.7,39.7,38.8,38.8,74606
BEACONPHAR,14-03-2022,233.9,233.9,228.1,231.7,49815
BENGALWTL,14-03-2022,25,25,24.4,24.4,175091
BERGERPBL,14-03-2022,1736,1748,1736,1741.4,3508
BEXGSUKUK,14-03-2022,88,89,88,88.5,27176
BEXIMCO,14-03-2022,155,155,152.2,152.8,3494831
BGIC,14-03-2022,50.3,51,49.7,49.9,35215
BIFC,14-03-2022,6.4,6.4,6.2,6.2,86010
BNICL,14-03-2022,94.5,96.6,94.1,94.3,175276
BPML,14-03-2022,55.5,55.8,54.3,54.7,420646
BPPL,14-03-2022,33.9,33.9,33.3,33.4,368905
BRACBANK,14-03-2022,49.4,49.7,48.5,49,2043491
BSC,14-03-2022,114.9,115.8,111.9,112.2,1299852
BSCCL,14-03-2022,208,210,207.5,208.3,69001
BSRMLTD,14-03-2022,105.9,109.9,104.6,108.5,351987
BSRMSTEEL,14-03-2022,74.1,74.7,73.8,74.4,42871
BXPHARMA,14-03-2022,182,182,177.8,178.6,294038
CAPMBDBLMF,14-03-2022,10,10.2,9.9,10.1,396077
CAPMIBBLMF,14-03-2022,14.9,15.8,14.9,15.4,917082
CENTRALINS,14-03-2022,46.5,47.5,46.1,46.5,16000
CENTRALPHL,14-03-2022,15.9,16.1,15.6,15.7,1168574
CITYBANK,14-03-2022,26.7,27.5,26.3,26.9,415630
CITYGENINS,14-03-2022,36.8,36.8,35.9,36,95662
CNATEX,14-03-2022,10.3,10.5,10.2,10.4,1823159
CONFIDCEM,14-03-2022,112.4,114.5,112.3,114.2,60569
CONTININS,14-03-2022,41.3,41.9,41.1,41.6,173255
COPPERTECH,14-03-2022,38.6,40.7,38.6,39.8,950026
CROWNCEMNT,14-03-2022,62,62.8,61.5,61.9,19987
CRYSTALINS,14-03-2022,47.4,47.4,45.6,45.7,76464
CVOPRL,14-03-2022,193.2,201.6,193,196.9,129998
DACCADYE,14-03-2022,21.6,21.8,21.3,21.5,1391046
DAFODILCOM,14-03-2022,66.5,66.6,66.4,66.5,2029
