00DSEX,06-04-2022,6694.30,6700.71,6652.37,6662.48,49050230
00DS30,06-04-2022,2464.63,2470.83,2452.01,2459.04,49050230
00DSES,06-04-2022,1460.77,1462.94,1452.49,1456.22,49050230
DSEX,06-04-2022,6694.30,6700.71,6652.37,6662.48,49050230
DS30,06-04-2022,2464.63,2470.83,2452.01,2459.04,49050230
DSES,06-04-2022,1460.77,1462.94,1452.49,1456.22,49050230
1JANATAMF,06-04-2022,6.4,6.5,6.3,6.3,242118
1STPRIMFMF,06-04-2022,17.6,18,17.4,17.5,71055
AAMRANET,06-04-2022,42.8,43,42,42.2,394920
AAMRATECH,06-04-2022,37.7,38.5,37.6,37.6,1266770
ABB1STMF,06-04-2022,5.6,5.6,5.5,5.5,524020
ABBANK,06-04-2022,11.4,11.4,11.2,11.3,466907
ACFL,06-04-2022,29.2,29.5,28.1,28.2,73388
ACI,06-04-2022,285.2,287.2,285,285.8,50720
ACIFORMULA,06-04-2022,166.7,167.8,166.7,166.9,9115
ACMELAB,06-04-2022,90.2,90.2,89.1,89.7,124317
ACMEPL,06-04-2022,34.6,34.7,34,34.1,563783
ACTIVEFINE,06-04-2022,22.3,22.3,21.8,21.9,417393
ADNTEL,06-04-2022,70,70.1,67.9,67.9,355364
ADVENT,06-04-2022,28.7,29.3,28.7,28.7,1564579
AFCAGRO,06-04-2022,24.3,24.8,24.2,24.2,82117
AFTABAUTO,06-04-2022,26.7,26.9,26.4,26.6,22017
AGNISYSL,06-04-2022,25.3,25.3,24.6,24.6,1146482
AGRANINS,06-04-2022,49.3,50.7,49.3,49.3,78507
AIBL1STIMF,06-04-2022,8.8,8.8,8.7,8.7,33498
AIL,06-04-2022,47.2,47.8,47,47.3,51799
ALARABANK,06-04-2022,26.3,26.5,26.3,26.4,93645
AL-HAJTEX,06-04-2022,107.5,108.3,106,106.5,145075
ALIF,06-04-2022,13.7,13.9,13.5,13.6,1282995
ALLTEX,06-04-2022,26.8,26.8,26.8,26.8,53295
AMANFEED,06-04-2022,43.7,43.7,42.9,43,346328
AMBEEPHA,06-04-2022,476.7,476.7,461.6,467.3,989
AMCL(PRAN),06-04-2022,333.2,335.5,330.2,331.1,19636
ANLIMAYARN,06-04-2022,38.9,39.1,38.2,38.7,47503
ANWARGALV,06-04-2022,370.2,374,366,368,53103
AOL,06-04-2022,41.4,41.4,39.8,40.4,213741
APEXFOODS,06-04-2022,219.7,222.4,219.7,219.7,82831
APEXFOOT,06-04-2022,295.4,298.7,292,292,49536
APEXSPINN,06-04-2022,152,152.9,147.5,147.5,38996
APEXTANRY,06-04-2022,142,143.4,141.5,141.6,86068
APOLOISPAT,06-04-2022,9,9,8.9,8.9,792011
ARAMIT,06-04-2022,320.5,326.8,320.2,324.2,11536
ARAMITCEM,06-04-2022,34.6,35.1,34.2,34.4,123724
ARGONDENIM,06-04-2022,18.1,18.3,18,18.3,39010
ASIAINS,06-04-2022,76.7,77.2,76.5,76.5,242140
ASIAPACINS,06-04-2022,52.6,53.6,52.5,52.9,42872
ATCSLGF,06-04-2022,10.4,10.5,10.2,10.2,326518
ATLASBANG,06-04-2022,113,113,109.6,109.9,11284
AZIZPIPES,06-04-2022,103.2,103.2,101.5,101.7,22796
BANGAS,06-04-2022,120.5,120.5,118.6,119.2,21593
BARKAPOWER,06-04-2022,24.9,25.3,24.5,25.2,570589
BATASHOE,06-04-2022,899.9,899.9,881,881.8,635
BATBC,06-04-2022,582,582,578.2,578.9,50258
BAYLEASING,06-04-2022,28.6,29.1,28.6,28.6,453308
BBS,06-04-2022,24,25.3,24,24.9,5524052
BBSCABLES,06-04-2022,57.5,61.3,57,60.3,2280990
BDAUTOCA,06-04-2022,139.4,140.5,137.2,137.4,19477
BDCOM,06-04-2022,38,38,38,38,111953
BDFINANCE,06-04-2022,40.8,40.8,39.5,39.9,466377
BDLAMPS,06-04-2022,335.9,335.9,335.9,335.9,44089
BDTHAI,06-04-2022,18.8,18.8,18.5,18.6,220233
BDTHAIFOOD,06-04-2022,40,40,39.3,39.3,251219
BDWELDING,06-04-2022,18.3,19.4,18.3,18.3,102809
BEACHHATCH,06-04-2022,39.1,39.6,38.6,38.6,191376
BEACONPHAR,06-04-2022,268.6,272,263.1,269.3,275224
BENGALWTL,06-04-2022,22.9,22.9,22.1,22.1,51172
BERGERPBL,06-04-2022,1731.1,1758,1727.4,1732.8,310
BEXGSUKUK,06-04-2022,88,89,87.5,88,6074
BEXIMCO,06-04-2022,150.4,150.7,147.9,149.2,2687564
BGIC,06-04-2022,47,48.4,46.8,47,39478
BIFC,06-04-2022,7.3,7.3,7.3,7.3,77011
BNICL,06-04-2022,95.3,95.3,95.3,95.3,10049
BPML,06-04-2022,54.8,54.9,53.7,53.9,344932
BPPL,06-04-2022,31.9,31.9,31.3,31.5,140290
BSC,06-04-2022,107.4,109,106.1,106.6,557840
BSCCL,06-04-2022,210,210.9,208.2,209.4,82929
BSRMLTD,06-04-2022,107.3,108,106.7,107.7,113744
BSRMSTEEL,06-04-2022,78.1,78.1,76.5,77.6,171060
BXPHARMA,06-04-2022,173.5,173.5,168.2,170.8,369596
CAPMBDBLMF,06-04-2022,10.9,11.2,10.8,11.2,523310
CAPMIBBLMF,06-04-2022,15.7,15.7,15.7,15.7,25213
CENTRALINS,06-04-2022,47.7,48.1,47.5,47.8,36421
CENTRALPHL,06-04-2022,14.7,14.8,14.5,14.6,310496
CITYBANK,06-04-2022,25.4,25.8,25,25.3,182373
CITYGENINS,06-04-2022,33.9,33.9,32.7,32.8,107960
CNATEX,06-04-2022,10.8,10.9,10.6,10.6,482924
CONFIDCEM,06-04-2022,113.5,113.9,112,112.2,24197
CONTININS,06-04-2022,39.7,39.7,39.7,39.7,21680
COPPERTECH,06-04-2022,37.3,38.5,36.6,37.7,637840
CROWNCEMNT,06-04-2022,67.6,69,67.2,69,14801
CRYSTALINS,06-04-2022,41.7,42.9,41.7,42,31321
CVOPRL,06-04-2022,187.1,189,185.8,186.2,47736
DACCADYE,06-04-2022,19.9,20,19.3,19.4,276669
DAFODILCOM,06-04-2022,70.7,73,70.7,72.9,34483
DBH,06-04-2022,65.4,65.5,64.3,64.6,98485
DBH1STMF,06-04-2022,7.4,7.4,7.4,7.4,104445
DELTALIFE,06-04-2022,145.2,151.5,145,145,209981
DELTASPINN,06-04-2022,9.6,9.7,9.5,9.5,491023
DESCO,06-04-2022,38,38.5,37.9,38,68046
DESHBANDHU,06-04-2022,20.8,20.9,20.7,20.8,121319
DGIC,06-04-2022,33.4,33.5,33.3,33.3,33476
DHAKABANK,06-04-2022,14,14.2,13.9,13.9,333119
DHAKAINS,06-04-2022,60,61.5,60,61.3,24699
DOMINAGE,06-04-2022,23.1,23.1,22.4,22.4,116325
DOREENPWR,06-04-2022,71,71,70,70.4,121129
DSHGARME,06-04-2022,160,160.1,157,157.2,24352
DSSL,06-04-2022,19.6,19.8,19.3,19.3,1152499
DULAMIACOT,06-04-2022,56.9,56.9,54.9,54.9,18283
DUTCHBANGL,06-04-2022,66.8,66.8,65.5,65.7,81165
EASTERNINS,06-04-2022,77.5,77.5,75.8,75.8,109684
EASTLAND,06-04-2022,33.7,34.1,33.5,33.5,78484
EASTRNLUB,06-04-2022,1926,1936.1,1904.3,1906.2,5355
EBL,06-04-2022,38.5,38.5,38,38.1,167768
EBL1STMF,06-04-2022,7.5,7.5,7.5,7.5,66236
EBLNRBMF,06-04-2022,6.4,6.5,6.3,6.3,652324
ECABLES,06-04-2022,135.1,139.3,133.9,136.8,4494
EGEN,06-04-2022,49,50.8,48.3,50.3,205147
EHL,06-04-2022,54.9,54.9,53.2,53.5,158236
EIL,06-04-2022,30.6,30.7,30.2,30.2,100479
EMERALDOIL,06-04-2022,33.4,33.4,33,33.1,88673
ENVOYTEX,06-04-2022,42.9,43.4,42.6,43.1,134529
EPGL,06-04-2022,38.3,38.9,38,38.2,37860
ESQUIRENIT,06-04-2022,33.8,33.9,33.7,33.7,76492
ETL,06-04-2022,10.8,10.9,10.5,10.6,538931
EXIM1STMF,06-04-2022,6.1,6.2,6.1,6.1,618563
EXIMBANK,06-04-2022,12.4,12.5,12.3,12.4,2027955
FAMILYTEX,06-04-2022,4.9,4.9,4.9,4.9,4006
FARCHEM,06-04-2022,12.2,12.3,12.1,12.1,490138
FAREASTFIN,06-04-2022,5.7,5.7,5.7,5.7,645
FAREASTLIF,06-04-2022,92.4,92.4,88.4,89,284813
FASFIN,06-04-2022,5.7,5.8,5.6,5.7,236210
FBFIF,06-04-2022,5.3,5.4,5.3,5.3,794124
FEDERALINS,06-04-2022,31.1,31.7,30.7,30.9,38029
FEKDIL,06-04-2022,17.3,17.5,17.2,17.3,78122
FINEFOODS,06-04-2022,45.4,45.4,43.9,43.9,40525
FIRSTFIN,06-04-2022,5.6,5.6,5.5,5.5,41952
FIRSTSBANK,06-04-2022,11.6,11.7,11.4,11.5,1292282
FORTUNE,06-04-2022,131.9,131.9,131.9,131.9,159442
FUWANGCER,06-04-2022,16.7,16.8,16.4,16.4,436966
FUWANGFOOD,06-04-2022,23.2,23.5,23.2,23.2,2976558
GBBPOWER,06-04-2022,29.5,29.5,29.5,29.5,107208
GEMINISEA,06-04-2022,522,524.9,517.7,517.7,36637
GENEXIL,06-04-2022,114.8,114.8,114.8,114.8,195897
GENNEXT,06-04-2022,6.5,6.5,6.4,6.4,310586
GHAIL,06-04-2022,18,18,17.5,17.6,212649
GHCL,06-04-2022,32.5,33.5,32.5,32.6,2118
GLOBALINS,06-04-2022,44.4,45.3,44.3,44.5,88801
GOLDENSON,06-04-2022,17.4,17.4,17.1,17.1,485718
GP,06-04-2022,323.3,327.5,319.3,320.3,114280
GPHISPAT,06-04-2022,53.8,55.4,53.4,54.2,1473845
GQBALLPEN,06-04-2022,116.5,116.5,112.8,112.8,33304
