00DSEX,11-04-2022,6662.45,6677.73,6636.95,6638.57,55746250
00DS30,11-04-2022,2458.52,2465.53,2450.92,2451.92,55746250
00DSES,11-04-2022,1459.81,1464.21,1454.56,1454.76,55746250
DSEX,11-04-2022,6662.45,6677.73,6636.95,6638.57,55746250
DS30,11-04-2022,2458.52,2465.53,2450.92,2451.92,55746250
DSES,11-04-2022,1459.81,1464.21,1454.56,1454.76,55746250
1JANATAMF,11-04-2022,6.4,6.5,6.3,6.4,106080
1STPRIMFMF,11-04-2022,17.1,17.1,16.9,16.9,158891
AAMRANET,11-04-2022,43.2,43.7,42.5,42.6,560153
AAMRATECH,11-04-2022,38.1,38.8,37.3,37.4,1108649
ABB1STMF,11-04-2022,5.6,5.6,5.5,5.6,53300
ABBANK,11-04-2022,10.9,11,10.8,10.8,823207
ACFL,11-04-2022,28,28.4,27.6,27.8,88542
ACI,11-04-2022,288,289,286,287.1,17180
ACIFORMULA,11-04-2022,169.8,169.9,166.8,169.4,13561
ACMELAB,11-04-2022,88,88,86.6,87,148376
ACMEPL,11-04-2022,35,35.3,34.3,34.5,422386
ACTIVEFINE,11-04-2022,21.7,21.8,21.3,21.4,426262
ADNTEL,11-04-2022,67.8,67.8,65.8,67.1,182387
ADVENT,11-04-2022,28.9,29.4,28.2,28.2,780008
AFCAGRO,11-04-2022,24.5,24.6,24.2,24.2,109885
AFTABAUTO,11-04-2022,26.6,26.8,26.5,26.7,14984
AGNISYSL,11-04-2022,25.3,25.5,24.5,24.7,598446
AGRANINS,11-04-2022,50.5,50.7,48.9,49,75496
AIBL1STIMF,11-04-2022,8.7,8.8,8.7,8.7,16840
AIL,11-04-2022,48.9,48.9,45,46.2,39386
ALARABANK,11-04-2022,26.4,26.5,26.3,26.4,377839
AL-HAJTEX,11-04-2022,107.3,108.6,106,106.6,250162
ALIF,11-04-2022,13.6,13.7,13.4,13.4,1166573
ALLTEX,11-04-2022,27.5,27.5,26.6,26.6,497095
AMANFEED,11-04-2022,43,43.4,42.9,43,170258
AMBEEPHA,11-04-2022,467.1,484,467.1,475.3,1266
AMCL(PRAN),11-04-2022,341,342,331.8,332.7,32023
ANLIMAYARN,11-04-2022,37.8,38.5,37.6,38.4,95839
ANWARGALV,11-04-2022,381,381,368.1,370.5,22452
AOL,11-04-2022,40.3,40.7,39.4,39.5,175234
APEXFOODS,11-04-2022,222.2,223.8,215.2,215.6,55492
APEXFOOT,11-04-2022,301,302.9,293.2,294.5,17060
APEXSPINN,11-04-2022,150.8,152.2,147.7,147.8,33699
APEXTANRY,11-04-2022,152.6,156.9,150.3,153.7,246173
APOLOISPAT,11-04-2022,8.8,8.9,8.8,8.8,384456
ARAMIT,11-04-2022,328.5,333,320.1,321.6,10557
ARAMITCEM,11-04-2022,34.5,34.5,34.2,34.3,68593
ARGONDENIM,11-04-2022,18.3,18.4,18.3,18.3,42580
ASIAINS,11-04-2022,77,77.5,74.9,75,204683
ASIAPACINS,11-04-2022,53,53,52,52.1,27972
ATCSLGF,11-04-2022,10.2,10.2,10,10,1270084
ATLASBANG,11-04-2022,111.8,111.8,108.5,108.9,8086
AZIZPIPES,11-04-2022,105.9,105.9,102.5,102.6,12241
BANGAS,11-04-2022,123.9,123.9,119.2,119.5,10358
BANKASIA,11-04-2022,19.5,19.5,19.5,19.5,1451
BARKAPOWER,11-04-2022,25.1,25.4,25,25,144800
BATASHOE,11-04-2022,882,899.8,877.3,896,1114
BATBC,11-04-2022,578.2,584,574.5,579.7,42286
BAYLEASING,11-04-2022,29.7,30.3,28.9,29.2,1524103
BBS,11-04-2022,25.3,25.6,24.9,25,2520525
BBSCABLES,11-04-2022,57.8,58.4,57.1,57.3,377130
BDAUTOCA,11-04-2022,140,140.7,138.6,138.6,9387
BDCOM,11-04-2022,37.4,37.7,36.3,36.3,1848553
BDFINANCE,11-04-2022,40.4,41.2,40.2,40.9,154026
BDLAMPS,11-04-2022,342,352,341.6,346.7,150435
BDTHAI,11-04-2022,18.9,18.9,18.7,18.8,168627
BDTHAIFOOD,11-04-2022,39.1,40.5,38.9,40,800119
BDWELDING,11-04-2022,19.3,19.5,18.9,18.9,53073
BEACHHATCH,11-04-2022,40.7,41,39.6,39.8,270671
BEACONPHAR,11-04-2022,268.5,268.6,264,267.3,179776
BENGALWTL,11-04-2022,22.4,22.6,22.2,22.3,31271
BERGERPBL,11-04-2022,1730.1,1760,1730.1,1753.1,66
BEXGSUKUK,11-04-2022,87.5,88,87,87.5,31957
BEXIMCO,11-04-2022,149.6,149.8,146.8,147.6,1908112
BGIC,11-04-2022,48.7,48.7,46.5,46.6,7557
BIFC,11-04-2022,7.3,7.3,7.2,7.3,10505
BNICL,11-04-2022,96,100,93.8,97,67846
BPML,11-04-2022,55.2,55.2,54.2,54.3,206854
BPPL,11-04-2022,31.7,32.3,31.6,31.7,147712
BRACBANK,11-04-2022,45.7,46,45.4,45.4,620269
BSC,11-04-2022,107,107.6,105.5,105.9,718651
BSCCL,11-04-2022,216.2,216.2,213,214.4,105933
BSRMLTD,11-04-2022,109.4,113,108.8,110,406036
BSRMSTEEL,11-04-2022,77.8,79.2,77.5,78.1,525166
BXPHARMA,11-04-2022,170.6,170.6,167.9,168.1,153294
