Date,Scrip,Open,High,Low,Close,Volume
20230123,00DS30,2204.34962,2216.24143,2200.84021,2211.71526,5093324000
20230123,00DSES,1360.6711,1368.2164,1356.85267,1365.17004,5093324000
20230123,00DSEX,6255.93088,6274.03192,6245.35009,6263.50613,5093324000
20230123,1JANATAMF,6.1,6.1,6.1,6.1,1297
20230123,1STPRIMFMF,15.4,15.5,15.3,15.3,57802
20230123,AAMRANET,61.7,61.9,59.2,60,3163118
20230123,AAMRATECH,41.3,41.6,39.7,40.5,1227129
20230123,ABB1STMF,5.2,5.2,5.2,5.2,3643
20230123,ABBANK,9.9,9.9,9.9,9.9,21510
20230123,ACI,260.2,260.2,260.2,260.2,2057
20230123,ACIFORMULA,155,155,155,155,1052
20230123,ACMELAB,85,85,85,85,11762
20230123,ACMEPL,35.4,35.4,35.4,35.4,3335
20230123,ACTIVEFINE,19.3,19.3,19.3,19.3,1110
20230123,ADNTEL,119.1,120.3,110,113.3,559474
20230123,ADVENT,24.7,24.9,24.2,24.3,904666
20230123,AFTABAUTO,24.5,24.5,24.5,24.5,14207
20230123,AGNISYSL,24,24.3,24,24,743731
20230123,AGRANINS,40.1,40.9,39.7,39.7,93888
20230123,AIBL1STIMF,7.7,7.7,7.7,7.7,2220
20230123,AIL,53.4,53.4,53.4,53.4,1800
20230123,AL-HAJTEX,132.5,133.4,132.4,132.5,77308
20230123,ALARABANK,23.6,23.6,23.6,23.6,15150
20230123,ALIF,13.3,13.3,13.3,13.3,705
20230123,ALLTEX,20.2,20.2,20.2,20.2,220
20230123,AMANFEED,33.5,33.5,33.5,33.5,44
20230123,AMBEEPHA,481.6,491.8,481.2,481.5,9939
20230123,AMCL(PRAN),242.8,247.7,242.8,244.3,38817
20230123,ANLIMAYARN,30.7,31.2,30.7,30.8,17611
20230123,ANWARGALV,213.3,213.3,213.3,213.3,55929
20230123,AOL,36.5,36.5,36.5,36.5,2601
20230123,APEXFOODS,274.1,284.8,273,281.5,76860
20230123,APEXFOOT,257.5,257.5,257.5,257.5,1149
20230123,APEXSPINN,114.9,116.5,112.5,114.9,21527
20230123,APEXTANRY,108.9,109,108.9,108.9,7100
20230123,APOLOISPAT,8.2,8.2,8.2,8.2,2936
20230123,ARAMIT,276.3,282,273.9,279.6,22233
20230123,ARAMITCEM,26.7,26.7,26.7,26.7,101
20230123,ASIAINS,54.5,55.6,53.6,53.8,586681
20230123,ASIAPACINS,49.6,50.7,48.6,48.7,222208
20230123,ATCSLGF,9.7,9.7,9.7,9.7,67000
20230123,AZIZPIPES,92.5,92.5,90.1,90.9,29197
20230123,BANGAS,112,114.9,111.3,111.5,25857
20230123,BANKASIA,20.2,20.2,20.2,20.2,1250
20230123,BARKAPOWER,21.3,21.3,21.3,21.3,110
20230123,BATASHOE,955,955,955,955,110
20230123,BATBC,518.7,518.7,518.7,518.7,1190
20230123,BAYLEASING,23.9,23.9,23.9,23.9,50
20230123,BBS,21.6,21.6,21.6,21.6,35435
20230123,BBSCABLES,49.9,49.9,49.9,49.9,652
20230123,BDAUTOCA,124.9,128,124.9,125.5,53557
20230123,BDCOM,45.3,45.3,45.3,45.3,173438
20230123,BDFINANCE,44.1,44.1,44.1,44.1,1
20230123,BDLAMPS,252.2,252.2,252.2,252.2,2874
20230123,BDTHAI,15.3,15.3,15.3,15.3,37398
20230123,BDTHAIFOOD,42.5,43.5,40.7,41.4,399142
20230123,BDWELDING,24.9,27.2,24.9,26.5,547675
20230123,BEACHHATCH,34.9,34.9,34.9,34.9,3313
20230123,BEACONPHAR,286.5,313,286.5,306.3,380050
20230123,BENGALWTL,32.8,32.8,32.1,32.4,711289
20230123,BERGERPBL,1721,1735.4,1721,1726.4,349
20230123,BEXGSUKUK,85,85,85,85,31020
20230123,BEXIMCO,115.6,115.6,115.6,115.6,3857
20230123,BGIC,70.2,70.2,68.3,69.6,175931
20230123,BIFC,9.9,9.9,9.9,9.9,1
20230123,BNICL,64.3,64.3,61.7,62,537216
20230123,BPML,86.6,87.9,85,86.2,1983598
20230123,BPPL,29.3,29.3,29.3,29.3,675
20230123,BRACBANK,38.5,38.5,38.5,38.5,5272
20230123,BSC,127.6,130.9,124.7,125.7,1074129
20230123,BSCCL,218.9,218.9,218.9,218.9,1537
20230123,BSRMLTD,90,90,90,90,30
20230123,BSRMSTEEL,63.9,63.9,63.9,63.9,867
20230123,BXPHARMA,148.9,149,146.2,146.2,323805
20230123,CAPMBDBLMF,9.9,9.9,9.9,9.9,1101
20230123,CAPMIBBLMF,12.1,12.1,12.1,12.1,2240
20230123,CENTRALINS,41.6,42.2,41.2,41.2,153143
20230123,CENTRALPHL,11.8,11.8,11.8,11.8,14121
20230123,CITYBANK,21.9,21.9,21.8,21.8,179381
20230123,CITYGENINS,33.5,34.5,33.5,33.5,1388012
20230123,CLICL,68.4,69.3,68.4,68.4,783041
20230123,CNATEX,10.2,10.2,10.2,10.2,1
20230123,CONFIDCEM,89,89,89,89,5470
20230123,CONTININS,34,35,33.8,34.4,430676
20230123,COPPERTECH,36.9,36.9,36.9,36.9,13961
20230123,CRYSTALINS,43.2,43.8,43.1,43.1,331072
20230123,CVOPRL,163.7,163.7,163.7,163.7,22
20230123,DACCADYE,15.7,15.7,15.7,15.7,928
20230123,DAFODILCOM,65.8,65.8,65.8,65.8,50
20230123,DBH,57.8,57.8,57.8,57.8,1015
20230123,DELTALIFE,136.6,137.4,136.5,136.5,135997
20230123,DESCO,36.6,36.6,36.6,36.6,1700
20230123,DESHBANDHU,18,18,18,18,1726
20230123,DGIC,35,35.1,34.6,34.6,261440
20230123,DHAKABANK,13.2,13.3,13.2,13.2,107720
