Date,Scrip,Open,High,Low,Close,Volume
20230214,00DS30,2232.09011,2234.45727,2224.70804,2226.65884,4331039000
20230214,00DSES,1371.66061,1374.24851,1367.40343,1368.28323,4331039000
20230214,00DSEX,6270.87238,6276.94153,6252.61009,6256.17307,4331039000
20230214,1JANATAMF,6.1,6.1,6.1,6.1,80360
20230214,1STPRIMFMF,14.2,14.4,14.2,14.3,69643
20230214,AAMRANET,64.9,65,61.2,61.7,1600194
20230214,AAMRATECH,34,34.9,33.7,33.9,278005
20230214,ABB1STMF,5.2,5.2,5.2,5.2,162
20230214,ABBANK,9.9,9.9,9.9,9.9,256
20230214,ACI,260.2,260.2,260.2,260.2,84
20230214,ACIFORMULA,155,155,155,155,3433
20230214,ACMELAB,85,85,85,85,4175
20230214,ACMEPL,35.4,35.4,35.4,35.4,200
20230214,ADNTEL,120,124,118,119.6,610653
20230214,ADVENT,24,24.2,23.6,23.7,740592
20230214,AFCAGRO,23.5,23.5,23.5,23.5,401
20230214,AFTABAUTO,24.5,24.5,24.5,24.5,16190
20230214,AGNISYSL,23,23.3,22.7,22.7,1025118
20230214,AGRANINS,36.3,36.3,36,36,13086
20230214,AIBL1STIMF,7.7,7.7,7.7,7.7,112
20230214,AL-HAJTEX,149.6,154,146.8,152.1,630762
20230214,ALARABANK,23.6,23.6,23.6,23.6,2165
20230214,ALIF,13.3,13.3,13.3,13.3,1005
20230214,ALLTEX,18.4,18.4,18.4,18.4,6
20230214,AMANFEED,33.5,33.5,33.5,33.5,259
20230214,AMBEEPHA,484,484,470.8,471,1154
20230214,AMCL(PRAN),257.9,258,253,253.2,34245
20230214,ANLIMAYARN,31.9,31.9,31.1,31.1,6864
20230214,ANWARGALV,213.3,213.3,213.3,213.3,540
20230214,APEXFOODS,295.1,303,291.8,291.8,123785
20230214,APEXFOOT,334,339,324.9,330.6,508940
20230214,APEXSPINN,127,130.4,125.6,125.6,74534
20230214,APEXTANRY,106.5,107,104.4,104.6,33009
20230214,ARAMIT,270,275.8,268,270.5,4952
20230214,ARAMITCEM,23.7,23.7,23.7,23.7,1890
20230214,ARGONDENIM,18.2,18.2,18.2,18.2,5
20230214,ASIAINS,49.5,49.7,48.9,48.9,194426
20230214,ASIAPACINS,45.8,45.8,45.4,45.4,5906
20230214,ATCSLGF,9.7,9.7,9.7,9.7,50
20230214,AZIZPIPES,85.2,86.2,85.2,85.2,19048
20230214,BANGAS,112.1,115,112.1,113.6,65907
20230214,BATASHOE,947,958,942.1,952.2,745
20230214,BATBC,518.7,518.7,518.7,518.7,491
20230214,BBS,21.6,21.6,21.6,21.6,4802
20230214,BBSCABLES,49.9,49.9,49.9,49.9,20098
20230214,BDAUTOCA,120.3,123.3,120.3,120.5,49338
20230214,BDCOM,40.4,43.9,40.4,42.8,2696921
20230214,BDFINANCE,44.1,44.1,44.1,44.1,500
20230214,BDLAMPS,252.7,255.3,252.2,252.2,67614
20230214,BDTHAI,13.7,13.7,13.7,13.7,6668
20230214,BDTHAIFOOD,38.9,39.2,36.5,36.9,736630
20230214,BDWELDING,29,29,28.5,28.5,36234
20230214,BEACHHATCH,35.2,35.5,34.8,35.3,757918
20230214,BEACONPHAR,302.1,306.9,300.6,302.8,93384
20230214,BENGALWTL,37.4,37.9,36.1,37.7,1084210
20230214,BERGERPBL,1721.2,1730,1721.2,1726.1,947
20230214,BEXGSUKUK,85,85,85,85,100
20230214,BEXIMCO,115.6,115.6,115.6,115.6,3681
20230214,BGIC,63.1,64.5,62,63.8,21126
20230214,BNICL,58.4,58.8,57,57.2,250652
20230214,BPML,84,84.5,81,81.2,1229822
20230214,BPPL,29.3,29.3,29.3,29.3,5
20230214,BRACBANK,38.5,38.5,38.5,38.5,170
20230214,BSC,141,142.8,136.8,138.3,1962980
20230214,BSCCL,218.9,218.9,218.9,218.9,208
20230214,BXPHARMA,147,147.4,146.2,146.2,340826
20230214,CAPMBDBLMF,9.9,9.9,9.9,9.9,1
20230214,CAPMIBBLMF,10.5,10.5,10.5,10.5,42465
20230214,CENTRALINS,37.2,37.3,37.2,37.2,6030
20230214,CENTRALPHL,10.5,10.7,10.5,10.5,159858
20230214,CITYBANK,21.8,21.8,21.8,21.8,3320
20230214,CITYGENINS,29.7,30.2,28.2,28.4,389745
20230214,CLICL,61.4,61.5,61.4,61.4,169481
20230214,CNATEX,10.2,10.2,10.2,10.2,502
20230214,CONFIDCEM,89,89,89,89,50
20230214,CONTININS,30.5,30.9,30.5,30.5,30061
20230214,COPPERTECH,36.9,36.9,36.9,36.9,170
20230214,CRYSTALINS,38.1,39,38.1,38.1,139774
20230214,CVOPRL,163.7,163.7,163.7,163.7,5
20230214,DACCADYE,14.1,14.1,14.1,14.1,700
20230214,DBH,57.8,57.8,57.8,57.8,1344
20230214,DELTALIFE,136.5,136.5,136.5,136.5,611
20230214,DESCO,36.6,36.6,36.6,36.6,206
20230214,DESHBANDHU,16.4,16.4,16.4,16.4,3133
20230214,DGIC,31.3,32.2,31,31,38789
20230214,DHAKABANK,13.2,13.2,13.2,13.2,45560
20230214,DHAKAINS,63,63,62.3,62.3,115644
