Date,Scrip,Open,High,Low,Close,Volume
20230305,00DS30,2216.28796,2227.5499,2218.22596,2225.84452,6623651000
20230305,00DSES,1357.28607,1364.27568,1357.88333,1362.92471,6623651000
20230305,00DSEX,6213.74333,6254.86766,6219.06341,6250.20047,6623651000
20230305,1STPRIMFMF,13.8,14,13.8,13.8,149747
20230305,AAMRANET,63.5,65.9,63.2,65.6,2390244
20230305,AAMRATECH,37.1,38.7,37.1,37.7,1175582
20230305,ABB1STMF,5.2,5.2,5.2,5.2,500
20230305,ABBANK,9.9,9.9,9.9,9.9,7121
20230305,ACFL,26.5,26.5,26.5,26.5,4
20230305,ACI,260.2,260.2,260.2,260.2,91
20230305,ACIFORMULA,155,155,155,155,9364
20230305,ACMELAB,85,85,85,85,6004
20230305,ACMEPL,35.4,35.4,35.4,35.4,100
20230305,ACTIVEFINE,19.3,19.3,19.3,19.3,300
20230305,ADNTEL,142.9,152,141,146.8,1820378
20230305,ADVENT,23.1,24.4,23.1,24.1,1442142
20230305,AFCAGRO,23.5,23.5,23.5,23.5,360
20230305,AFTABAUTO,24.5,24.5,24.5,24.5,16583
20230305,AGNISYSL,22.7,23.5,22.7,23.3,1085094
20230305,AGRANINS,33.8,35,33.8,34.6,14427
20230305,AIBL1STIMF,7.3,7.4,7.3,7.3,14288
20230305,AIL,53.4,53.4,53.4,53.4,5
20230305,AL-HAJTEX,167,174.5,167,173.1,706120
20230305,ALARABANK,23.6,23.7,23.6,23.6,21803
20230305,ALIF,13.3,13.3,13.3,13.3,20064
20230305,ALLTEX,17.5,17.5,17.5,17.5,610
20230305,AMANFEED,33.5,33.5,33.5,33.5,152
20230305,AMBEEPHA,500,514,498,505.5,5383
20230305,AMCL(PRAN),254,257,252.1,256.1,38748
20230305,ANLIMAYARN,32.2,33.2,31.6,32.7,142390
20230305,ANWARGALV,213.3,213.3,213.3,213.3,1169
20230305,AOL,36.5,36.5,36.5,36.5,671
20230305,APEXFOODS,267.5,272.7,264,268.5,110468
20230305,APEXFOOT,300.7,315,300,310.3,406992
20230305,APEXSPINN,119.5,119.9,116,118.3,40803
20230305,APEXTANRY,99.4,101.9,99.3,100.5,3995
20230305,APOLOISPAT,8.2,8.2,8.2,8.2,3
20230305,ARAMIT,259,263.1,258.9,261.1,10356
20230305,ARAMITCEM,22,23.5,22,22.6,249492
20230305,ASIAINS,49.8,49.8,48.9,49.2,184073
20230305,ASIAPACINS,43.7,46,43.7,45.9,25933
20230305,ATLASBANG,104.2,104.2,104.2,104.2,2
20230305,AZIZPIPES,83.9,88,82.8,87.2,21300
20230305,BANGAS,112.9,112.9,109,111.8,22024
20230305,BANKASIA,20.2,20.8,20.2,20.2,29173
20230305,BARKAPOWER,21.3,21.3,21.3,21.3,4950
20230305,BATASHOE,957,957,935,939.8,417
20230305,BATBC,518.7,518.7,518.7,518.7,356
20230305,BAYLEASING,23.9,23.9,23.9,23.9,1000
20230305,BBS,21.6,21.6,21.6,21.6,3458
20230305,BBSCABLES,49.9,49.9,49.9,49.9,100
20230305,BDAUTOCA,117.4,123.5,117.4,121.3,25497
20230305,BDCOM,39.3,41,39,40.2,1701010
20230305,BDLAMPS,256.4,264.9,256.2,257,154487
20230305,BDTHAI,12.8,13.5,12.8,13.4,685439
20230305,BDTHAIFOOD,35.1,36.6,34.9,36.2,289131
20230305,BDWELDING,26.5,28.7,26.5,27.6,432918
20230305,BEACHHATCH,36.5,37.9,36.5,37.6,761378
20230305,BEACONPHAR,295.4,295.4,285,290,108406
20230305,BENGALWTL,40.6,41.3,40,40.7,1566815
20230305,BERGERPBL,1742,1742,1711.6,1712.3,1004
20230305,BEXGSUKUK,85,85,85,85,740
20230305,BEXIMCO,115.6,115.6,115.6,115.6,134
20230305,BGIC,63.3,65.1,61,65.1,168906
20230305,BNICL,57.2,58.6,56.7,58.4,198540
20230305,BPML,76.1,83.7,76.1,83.6,2427154
20230305,BPPL,29.3,29.3,29.3,29.3,90
20230305,BRACBANK,38.5,38.5,38.5,38.5,2411
20230305,BSC,129.3,139.5,129.3,137.7,3588747
20230305,BSCCL,218.9,218.9,218.9,218.9,24
20230305,BSRMLTD,90,90,90,90,10
20230305,BXPHARMA,146.2,146.2,146.2,146.2,13769
20230305,CAPMIBBLMF,9.9,9.9,9.9,9.9,11202
20230305,CENTRALINS,36.5,36.6,36.3,36.5,3160
20230305,CENTRALPHL,10,10.5,10,10.4,213868
20230305,CITYBANK,21.8,21.8,21.8,21.8,18179
20230305,CITYGENINS,28,30.2,27.7,30,404417
20230305,CLICL,60.8,63.6,60.7,61.8,193793
20230305,CONFIDCEM,89,89,89,89,499
20230305,CONTININS,29.4,30.6,29.4,30.5,53929
20230305,COPPERTECH,36.9,36.9,36.9,36.9,82
20230305,CRYSTALINS,37.8,38.2,36.6,37.4,93503
20230305,DACCADYE,13.2,13.2,13.2,13.2,48959
20230305,DBH,57.8,57.8,57.8,57.8,372
20230305,DBH1STMF,6.9,6.9,6.9,6.9,25000
20230305,DELTALIFE,149.9,150.5,145.2,146.3,743474
20230305,DESHBANDHU,15.9,16.8,15.9,16.8,291306
20230305,DGIC,28.9,30.2,28.9,29.8,65456
20230305,DHAKABANK,13.2,13.2,13.2,13.2,28080
