Date,Scrip,Open,High,Low,Close,Volume
20230301,00DS30,2220.98491,2223.38849,2216.59064,2218.34505,4524020000
20230301,00DSES,1359.66225,1363.02988,1356.65849,1357.74842,4524020000
20230301,00DSEX,6216.95191,6234.27035,6211.84276,6214.69188,4524020000
20230301,1JANATAMF,6.1,6.1,6.1,6.1,4289
20230301,1STPRIMFMF,13.7,13.7,13.7,13.7,1645
20230301,AAMRANET,59.6,61.9,59.2,60.3,1627704
20230301,AAMRATECH,35.1,37.8,35.1,36.8,1553682
20230301,ABB1STMF,5.2,5.2,5.2,5.2,4000
20230301,ABBANK,9.9,9.9,9.9,9.9,121133
20230301,ACI,260.2,260.2,260.2,260.2,110
20230301,ACIFORMULA,155,155,155,155,4001
20230301,ACMELAB,85,85,85,85,3348
20230301,ACMEPL,35.4,35.4,35.4,35.4,174
20230301,ADNTEL,131,133.1,126.2,128.2,1422533
20230301,ADVENT,23.2,23.7,23,23.4,1349886
20230301,AFCAGRO,23.5,23.5,23.5,23.5,400
20230301,AFTABAUTO,24.5,24.5,24.5,24.5,2034
20230301,AGNISYSL,21.9,22.6,21.8,22.2,905764
20230301,AGRANINS,34,34.9,33.4,34.1,29154
20230301,AL-HAJTEX,154.8,167.4,154.8,165.6,686619
20230301,ALARABANK,23.6,23.6,23.6,23.6,42028
20230301,ALIF,13.3,13.3,13.3,13.3,400
20230301,ALLTEX,17.4,17.4,17.4,17.4,525
20230301,AMANFEED,33.5,33.5,33.5,33.5,1000
20230301,AMBEEPHA,494.9,511,478.8,496.4,2479
20230301,AMCL(PRAN),255.1,257,250,252.4,28503
20230301,ANLIMAYARN,31.6,32.1,31.6,31.6,34480
20230301,ANWARGALV,213.3,213.3,213.3,213.3,8
20230301,AOL,36.5,36.5,36.5,36.5,783
20230301,APEXFOODS,273.1,275,270.4,270.4,76670
20230301,APEXFOOT,295.3,307.9,292.1,300.5,288936
20230301,APEXSPINN,114.1,119,114.1,115.3,38824
20230301,APEXTANRY,101,103.4,100.6,101.5,4827
20230301,APOLOISPAT,8.2,8.2,8.2,8.2,3
20230301,ARAMIT,265,265,255,256.6,8269
20230301,ARAMITCEM,21.7,21.7,21.7,21.7,2848
20230301,ARGONDENIM,18.2,18.2,18.2,18.2,5
20230301,ASIAINS,48.9,50,48.9,48.9,209428
20230301,ASIAPACINS,44,45,44,44.5,66574
20230301,ATLASBANG,104.2,104.2,104.2,104.2,125
20230301,AZIZPIPES,84.9,84.9,82.5,82.9,9402
20230301,BANGAS,112.5,112.5,108.2,109.5,11298
20230301,BANKASIA,20.2,20.2,20.2,20.2,6
20230301,BARKAPOWER,21.3,21.3,21.3,21.3,22485
20230301,BATASHOE,955,955,955,955,50
20230301,BATBC,518.7,518.7,518.7,518.7,2232
20230301,BAYLEASING,23.9,23.9,23.9,23.9,100000
20230301,BBS,21.6,21.6,21.6,21.6,44
20230301,BBSCABLES,49.9,49.9,49.9,49.9,1634
20230301,BDAUTOCA,117.8,120,116,116.4,15187
20230301,BDCOM,40.5,40.8,40,40,1746994
20230301,BDFINANCE,44.1,44.1,44.1,44.1,1
20230301,BDLAMPS,256,262.9,253.4,255.5,119692
20230301,BDTHAI,12.7,12.7,12.7,12.7,189105
20230301,BDTHAIFOOD,35.9,36.4,35.3,35.6,227651
20230301,BDWELDING,26.6,27.1,26.5,26.5,186056
20230301,BEACHHATCH,36.4,37.4,36.2,36.5,586373
20230301,BEACONPHAR,301.9,301.9,293.1,295.6,107025
20230301,BENGALWTL,38.8,40.3,38.7,39.5,1145672
20230301,BERGERPBL,1725,1725,1720.5,1723.2,17
20230301,BEXGSUKUK,85,85,85,85,13074
20230301,BEXIMCO,115.6,115.6,115.6,115.6,4421
20230301,BGIC,53.5,53.9,52.5,53.9,9065
20230301,BNICL,58.6,59.2,57.8,58.5,279651
20230301,BPML,77.9,79.4,76.1,76.4,1239325
20230301,BRACBANK,38.5,38.5,38.5,38.5,3855
20230301,BSC,132.1,134.7,130.2,130.7,1757795
20230301,BSCCL,218.9,218.9,218.9,218.9,115
20230301,BSRMLTD,90,90,90,90,54
20230301,BSRMSTEEL,63.9,63.9,63.9,63.9,20
20230301,BXPHARMA,146.2,146.2,146.2,146.2,2788
20230301,CAPMIBBLMF,9.9,9.9,9.9,9.9,1534
20230301,CENTRALINS,35.8,36.9,35.8,36.6,44599
20230301,CENTRALPHL,10,10.2,10,10.1,123916
20230301,CITYBANK,21.8,21.8,21.8,21.8,22820
20230301,CITYGENINS,28.9,30,28.7,29,289032
20230301,CLICL,60.5,62.4,60.5,61.4,311622
20230301,CONFIDCEM,89,89,89,89,164
20230301,CONTININS,29.5,31.1,29.3,29.8,167078
20230301,COPPERTECH,36.9,36.9,36.9,36.9,16
20230301,CRYSTALINS,37.4,38.9,37.4,38.1,38959
20230301,CVOPRL,163.7,163.7,163.7,163.7,13
20230301,DACCADYE,13.1,13.1,13.1,13.1,6240
20230301,DAFODILCOM,65.8,65.8,65.8,65.8,5061
20230301,DBH,57.8,57.8,57.8,57.8,321
20230301,DELTALIFE,136.5,140,136.5,139,490256
20230301,DELTASPINN,8.5,8.5,8.5,8.5,1
20230301,DESHBANDHU,17.1,17.1,15.5,15.5,74586
20230301,DGIC,29.9,30.7,29.7,29.8,161232
20230301,DHAKABANK,13.2,13.2,13.2,13.2,20010
20230301,DHAKAINS,59.8,65.7,59.8,65.1,330009
20230301,DOMINAGE,16.1,16.1,16.1,16.1,3025831
20230301,DOREENPWR,61,61,61,61,740
20230301,DSHGARME,112,113.5,111,111.1,16579
20230301,DSSL,17,17,17,17,66
20230301,DULAMIACOT,72,72,72,72,5
20230301,DUTCHBANGL,62.6,62.6,62.6,62.6,270
20230301,EASTERNINS,47.7,48.9,47.4,47.7,48361
20230301,EASTLAND,23.5,24.8,23.5,24.2,98960
20230301,EASTRNLUB,1540,1560,1540,1540,2800
20230301,EBL,31.8,31.8,31.8,31.8,1040
20230301,EBL1STMF,7.4,7.4,7.4,7.4,500
20230301,EBLNRBMF,6.5,6.5,6.5,6.5,8600
20230301,ECABLES,183.5,186.8,182.5,184.2,29005
20230301,EGEN,45.2,45.2,45.2,45.2,8851
20230301,EHL,91.5,93.8,89.7,90.7,1033026
20230301,EIL,24.9,25.6,24.7,24.9,71350
20230301,EMERALDOIL,31.2,31.8,31.2,31.2,177334
20230301,ENVOYTEX,43.9,43.9,43.9,43.9,1
20230301,EPGL,34.5,34.5,34.5,34.5,30
20230301,ESQUIRENIT,34.5,34.5,34.5,34.5,10
20230301,EXIM1STMF,5.8,5.8,5.8,5.8,4000
20230301,EXIMBANK,10.4,10.4,10.4,10.4,220976
20230301,FARCHEM,10.6,10.6,10.6,10.6,50
20230301,FAREASTLIF,75.4,77,75,75,362551
20230301,FASFIN,5.8,5.8,5.8,5.8,218
20230301,FEDERALINS,22.6,24.3,22.6,23,106381
20230301,FINEFOODS,60.9,60.9,60.9,60.9,31292
20230301,FIRSTSBANK,9.8,9.8,9.8,9.8,61205
20230301,FORTUNE,75.7,75.7,75.7,75.7,302
20230301,FUWANGCER,17.4,17.4,17.4,17.4,610
20230301,FUWANGFOOD,23.5,23.5,23.5,23.5,3
20230301,GBBPOWER,15,15,15,15,42817
20230301,GEMINISEA,452.5,467.7,446.7,450.4,295111
20230301,GENEXIL,93,95.6,91.6,92.3,2575963
