Date,Scrip,Open,High,Low,Close,Volume
20230122,00DS30,2208.60958,2213.72929,2200.70712,2204.34962,6927557000
20230122,00DSES,1367.73335,1371.20985,1359.30671,1360.6711,6927557000
20230122,00DSEX,6265.44374,6282.51509,6253.04068,6255.93088,6927557000
20230122,1JANATAMF,6.1,6.1,6.1,6.1,5734
20230122,1STPRIMFMF,15.2,15.4,15.2,15.4,226009
20230122,AAMRANET,61.5,63.3,61.3,61.5,3301274
20230122,AAMRATECH,42.7,43.6,40.9,41.2,1437521
20230122,ABB1STMF,5.2,5.2,5.2,5.2,432
20230122,ABBANK,9.9,9.9,9.9,9.9,14435
20230122,ACFL,26.5,26.5,26.5,26.5,1356
20230122,ACI,260.2,260.2,260.2,260.2,959
20230122,ACIFORMULA,155,155,155,155,689
20230122,ACMELAB,85,85.5,85,85,120868
20230122,ACMEPL,35.4,35.4,35.4,35.4,1
20230122,ACTIVEFINE,19.3,19.3,19.3,19.3,1100
20230122,ADNTEL,123.7,126.2,116.1,119.1,457371
20230122,ADVENT,25,25.6,24.5,24.7,1388435
20230122,AFCAGRO,23.5,23.5,23.5,23.5,4440
20230122,AFTABAUTO,24.5,24.9,24.5,24.5,49067
20230122,AGNISYSL,24.6,25.1,24.2,24.2,1832134
20230122,AGRANINS,39.4,41.5,39.3,40.1,358509
20230122,AIBL1STIMF,7.7,7.7,7.7,7.7,5721
20230122,AL-HAJTEX,132.3,134,132.3,132.6,114810
20230122,ALARABANK,23.6,23.6,23.6,23.6,9166
20230122,ALIF,13.3,13.3,13.3,13.3,76
20230122,ALLTEX,20.4,20.4,20.4,20.4,481
20230122,AMANFEED,33.5,33.5,33.5,33.5,1170
20230122,AMBEEPHA,480.9,489,476.6,486,5259
20230122,AMCL(PRAN),246.6,251.9,244.2,245.2,18898
20230122,ANLIMAYARN,31.9,31.9,31,31,44664
20230122,ANWARGALV,213.3,213.3,213.3,213.3,7141
20230122,AOL,36.5,36.5,36.5,36.5,907
20230122,APEXFOODS,276.3,279.6,275.7,275.7,53651
20230122,APEXFOOT,257.5,257.5,257.5,257.5,11348
20230122,APEXSPINN,114.7,115.2,113.2,113.6,26075
20230122,APEXTANRY,109.9,110,109.9,109.9,2865
20230122,APOLOISPAT,8.2,8.2,8.2,8.2,5902
20230122,ARAMIT,277,285.3,276.3,276.6,8235
20230122,ARAMITCEM,26.9,26.9,26.9,26.9,1850
20230122,ARGONDENIM,18.2,18.2,18.2,18.2,1000
20230122,ASIAINS,53.6,57.8,53.6,55.5,1325537
20230122,ASIAPACINS,45.7,50.2,45.7,49,540022
20230122,ATCSLGF,9.7,9.7,9.7,9.7,2
20230122,AZIZPIPES,91.7,93,91,91,39864
20230122,BANGAS,112,118.3,111.9,112.4,18323
20230122,BANKASIA,20.2,20.2,20.2,20.2,60
