Date,Scrip,Open,High,Low,Close,Volume
20230202,00DS30,2223.96388,2232.18712,2225.05855,2230.73487,6871222000
20230202,00DSES,1369.9724,1375.33049,1370.6033,1373.96377,6871222000
20230202,00DSEX,6277.18145,6297.34633,6280.6633,6294.73268,6871222000
20230202,1JANATAMF,6.1,6.1,6.1,6.1,746
20230202,1STPRIMFMF,14.8,14.8,14.4,14.5,55124
20230202,AAMRANET,71,72,69.5,69.7,3382807
20230202,AAMRATECH,37.1,37.5,36,36.3,1011205
20230202,ABB1STMF,5.2,5.2,5.2,5.2,701
20230202,ABBANK,9.9,9.9,9.9,9.9,31273
20230202,ACFL,26.5,26.5,26.5,26.5,1
20230202,ACI,260.2,260.2,260.2,260.2,126
20230202,ACIFORMULA,155,155,155,155,246
20230202,ACMELAB,85,85,85,85,94869
20230202,ACMEPL,35.4,35.4,35.4,35.4,5
20230202,ACTIVEFINE,19.3,19.3,19.3,19.3,11524
20230202,ADNTEL,119.5,122,117,117.5,296224
20230202,ADVENT,24.8,25.5,24.7,25.2,1909116
20230202,AFCAGRO,23.5,23.5,23.5,23.5,230
20230202,AFTABAUTO,24.5,24.5,24.5,24.5,7698
20230202,AGNISYSL,24.6,24.9,24.3,24.3,2232549
20230202,AGRANINS,38.6,38.7,38.3,38.4,53909
20230202,AIBL1STIMF,7.7,7.7,7.7,7.7,509
20230202,AL-HAJTEX,132.1,132.1,132.1,132.1,2000
20230202,ALARABANK,23.6,23.6,23.6,23.6,157
20230202,ALLTEX,19.2,19.2,19.2,19.2,210
20230202,AMANFEED,33.5,33.5,33.5,33.5,1809
20230202,AMBEEPHA,476.8,476.8,460,467,1168
20230202,AMCL(PRAN),241,248.9,239.2,247.2,44636
20230202,ANLIMAYARN,31.1,31.1,31.1,31.1,5265
20230202,ANWARGALV,213.3,213.3,213.3,213.3,1504
20230202,AOL,36.5,36.5,36.5,36.5,120
20230202,APEXFOODS,276,285,276,279.9,63904
20230202,APEXFOOT,260.1,264.3,260,261.9,87799
20230202,APEXSPINN,109,112,108.9,111.7,27659
20230202,APEXTANRY,101.3,107.5,101,105.3,58826
20230202,ARAMIT,268,278,268,272.9,2098
20230202,ARAMITCEM,25.1,25.1,25.1,25.1,100
20230202,ARGONDENIM,18.2,18.2,18.2,18.2,8380
20230202,ASIAINS,51.5,53.5,51.5,53.2,435177
20230202,ASIAPACINS,47.1,47.3,47.1,47.1,52817
20230202,ATCSLGF,9.7,9.7,9.7,9.7,170
20230202,AZIZPIPES,86.7,91,86.7,90.2,37879
20230202,BANGAS,106.8,111.9,106.8,111.3,21885
20230202,BANKASIA,20.2,20.2,20.2,20.2,150
20230202,BARKAPOWER,21.3,21.3,21.3,21.3,100
20230202,BATASHOE,960,960,941,958.3,306
20230202,BATBC,518.7,518.7,518.7,518.7,2409
20230202,BAYLEASING,23.9,23.9,23.9,23.9,1
20230202,BBS,21.6,21.6,21.6,21.6,6018
20230202,BBSCABLES,49.9,49.9,49.9,49.9,1319
20230202,BDAUTOCA,124.5,128,122,126.4,48550
20230202,BDCOM,44.5,44.9,43.6,43.6,1358816
20230202,BDLAMPS,252.2,252.2,252.2,252.2,350
20230202,BDTHAI,14.5,14.5,14.5,14.5,11835
20230202,BDTHAIFOOD,39.5,41.7,38.9,41.5,1043518
20230202,BDWELDING,29.3,29.3,29.3,29.3,19993
20230202,BEACHHATCH,32.5,36,32.5,35.4,1247286
20230202,BEACONPHAR,309,312,305.7,308.2,175169
20230202,BENGALWTL,35.4,35.9,35.4,35.7,722216
20230202,BERGERPBL,1738.9,1746,1730.1,1731.7,319
20230202,BEXGSUKUK,85,85,85,85,2800
20230202,BEXIMCO,115.6,115.6,115.6,115.6,3917
20230202,BGIC,68.1,69.5,67.2,69.3,143049
20230202,BNICL,60.8,62.9,60.6,62.5,233686
20230202,BPML,87.4,89.6,87.4,88.4,2728329
20230202,BRACBANK,38.5,38.5,38.5,38.5,1325
20230202,BSC,129.5,135.8,129.5,133.4,3116545
20230202,BSCCL,218.9,218.9,218.9,218.9,1098
20230202,BSRMLTD,90,90,90,90,2426
20230202,BXPHARMA,146.2,146.4,146.2,146.2,345717
20230202,CAPMIBBLMF,11.3,11.3,11.3,11.3,7420
20230202,CENTRALINS,38.9,39.7,38.9,39.1,17095
20230202,CENTRALPHL,11,11.4,11,11.2,688614
20230202,CITYBANK,21.8,21.8,21.8,21.8,163099
20230202,CITYGENINS,31.5,31.8,31.5,31.5,213304
20230202,CLICL,66.2,66.7,66.2,66.2,374016
20230202,CONFIDCEM,89,89,89,89,1105
20230202,CONTININS,32.5,33.6,32.5,32.9,65680
20230202,COPPERTECH,36.9,36.9,36.9,36.9,635
20230202,CRYSTALINS,40.5,41.9,40.5,40.6,149692
20230202,CVOPRL,163.7,163.7,163.7,163.7,60
20230202,DACCADYE,14.9,14.9,14.9,14.9,2136
20230202,DBH,57.8,57.8,57.8,57.8,725
20230202,DBH1STMF,6.9,6.9,6.9,6.9,2373
20230202,DELTALIFE,136.5,136.5,136.5,136.5,4234
20230202,DELTASPINN,8.5,8.5,8.5,8.5,2
20230202,DESCO,36.6,36.6,36.6,36.6,15527
20230202,DESHBANDHU,17.2,17.2,17.2,17.2,1842
20230202,DGIC,32.5,33.5,32.5,33.3,170674
20230202,DHAKABANK,13.2,13.3,13.2,13.3,96592
20230202,DHAKAINS,65,65,65,65,9041
20230202,DOMINAGE,17.9,17.9,17.9,17.9,11229
20230202,DSHGARME,108.7,114,108.7,109.5,56906
20230202,DSSL,17,17,17,17,58
