Date,Scrip,Open,High,Low,Close,Volume
20221226,00DS30,2194.50898,2196.93809,2189.78757,2191.00791,1988073000
20221226,00DSES,1357.64237,1359.64485,1353.47229,1354.12411,1988073000
20221226,00DSEX,6202.21242,6204.86487,6189.12303,6189.69682,1988073000
20221226,1JANATAMF,6.1,6.1,6.1,6.1,205
20221226,1STPRIMFMF,16.8,16.8,16.8,16.8,1002
20221226,AAMRANET,49,50.2,48.3,48.5,447972
20221226,AAMRATECH,38.1,39.5,38.1,38.8,462574
20221226,ABB1STMF,5.2,5.2,5.2,5.2,1360
20221226,ABBANK,9.9,9.9,9.9,9.9,11587
20221226,ACI,260.2,260.2,260.2,260.2,249
20221226,ACIFORMULA,155,155,155,155,1182
20221226,ACMELAB,85,85,85,85,2842
20221226,ACMEPL,35.4,35.4,35.4,35.4,60
20221226,ACTIVEFINE,19.3,19.3,19.3,19.3,1
20221226,ADNTEL,112.9,118.7,112.9,115.4,562785
20221226,ADVENT,24.1,24.4,23.6,23.8,1546327
20221226,AFCAGRO,23.5,23.5,23.5,23.5,1900
20221226,AFTABAUTO,24.5,24.5,24.5,24.5,260
20221226,AGNISYSL,22.1,22.3,21.9,21.9,553637
20221226,AGRANINS,37.9,37.9,37.9,37.9,3519
20221226,AIBL1STIMF,7.3,7.3,7.3,7.3,59123
20221226,ALARABANK,23.6,23.6,23.6,23.6,522
20221226,ALIF,13.3,13.3,13.3,13.3,3381
20221226,ALLTEX,24.2,24.2,24.2,24.2,1
20221226,AMANFEED,33.5,33.5,33.5,33.5,310
20221226,AMBEEPHA,526.8,526.8,510,511,2819
20221226,AMCL(PRAN),266,268.4,264.4,264.9,23850
20221226,ANLIMAYARN,36.5,36.5,36.5,36.5,2
20221226,ANWARGALV,217.4,219.9,214.4,215.1,38407
20221226,AOL,36.5,36.5,36.5,36.5,215
20221226,APEXFOODS,314,314,297,297,58133
20221226,APEXFOOT,260.2,261.7,257.5,258.3,14744
20221226,APEXSPINN,128.4,128.4,128.4,128.4,111
20221226,APOLOISPAT,8.2,8.2,8.2,8.2,1427
20221226,ARAMIT,278.3,283.8,277.8,277.9,16054
20221226,ARAMITCEM,30.8,30.8,30.8,30.8,10
20221226,ASIAINS,48.9,48.9,48.9,48.9,8267
20221226,ASIAPACINS,42.8,42.8,42.8,42.8,2280
