Date,Scrip,Open,High,Low,Close,Volume
20221207,00DS30,2205.58036,2208.65084,2201.28734,2207.23547,3113270000
20221207,00DSES,1364.03993,1366.72165,1360.43166,1363.54109,3113270000
20221207,00DSEX,6229.00771,6242.2884,6227.55383,6233.68348,3113270000
20221207,1JANATAMF,6.1,6.1,6.1,6.1,10082
20221207,1STPRIMFMF,17,17,17,17,1
20221207,AAMRANET,58,60,55.7,56.5,2526398
20221207,AAMRATECH,40.4,41.4,39.7,40.8,1829352
20221207,ABB1STMF,5.2,5.2,5.2,5.2,1924
20221207,ABBANK,9.9,9.9,9.9,9.9,3706
20221207,ACFL,26.5,26.5,26.5,26.5,1202
20221207,ACI,260.2,260.2,260.2,260.2,380
20221207,ACIFORMULA,155,155,155,155,129
20221207,ACMELAB,85,85,85,85,1095
20221207,ACMEPL,35.4,35.4,35.4,35.4,7885
20221207,ADNTEL,117,119,110.1,111.1,532867
20221207,ADVENT,28.3,28.6,26.6,26.9,1999574
20221207,AFCAGRO,23.5,23.5,23.5,23.5,401
20221207,AFTABAUTO,24.5,24.5,24.5,24.5,4159
20221207,AGNISYSL,23.8,24.2,23.4,23.5,1892892
20221207,AGRANINS,38.5,38.5,38.5,38.5,461
20221207,AIBL1STIMF,7.3,7.3,7.3,7.3,764
20221207,AL-HAJTEX,132.1,132.1,132.1,132.1,220
20221207,ALARABANK,23.9,23.9,23.6,23.6,63355
20221207,ALIF,13.3,13.3,13.3,13.3,10
20221207,ALLTEX,24.6,24.6,24.6,24.6,1
20221207,AMANFEED,33.5,33.5,33.5,33.5,60
20221207,AMBEEPHA,533,544.8,525,528,12248
20221207,AMCL(PRAN),266.8,266.8,266.8,266.8,567
20221207,ANLIMAYARN,37.1,37.1,37.1,37.1,415
20221207,ANWARGALV,213.3,213.3,213.3,213.3,1286
20221207,AOL,36.5,36.5,36.5,36.5,561
20221207,APEXFOODS,295.1,297.4,284.5,286.6,141583
20221207,APEXFOOT,257.5,258.9,257.5,257.5,31642
20221207,APEXSPINN,130.9,130.9,130.9,130.9,20
20221207,APEXTANRY,128.7,128.7,128.7,128.7,20
20221207,APOLOISPAT,8.2,8.2,8.2,8.2,10
20221207,ARAMIT,273.9,273.9,273.9,273.9,306
20221207,ARAMITCEM,31.4,31.4,31.4,31.4,1000
20221207,ARGONDENIM,18.2,18.2,18.2,18.2,17
20221207,ASIAINS,49.4,49.4,48.9,48.9,85984
20221207,ASIAPACINS,43.6,43.6,43.6,43.6,4534
20221207,ATCSLGF,9.7,9.7,9.7,9.7,1030
20221207,AZIZPIPES,95.7,95.7,95.7,95.7,130
20221207,BANKASIA,20.2,20.2,20.2,20.2,6256
20221207,BARKAPOWER,21.3,21.3,21.3,21.3,1
20221207,BATASHOE,950.2,950.2,950.1,950.2,112
20221207,BATBC,518.7,518.7,518.7,518.7,1491
20221207,BAYLEASING,23.9,23.9,23.9,23.9,1
20221207,BBS,21.6,21.6,21.6,21.6,253
20221207,BBSCABLES,49.9,49.9,49.9,49.9,950
20221207,BDCOM,37.5,38.7,37.4,37.6,1194457
20221207,BDFINANCE,44.1,44.1,44.1,44.1,40
20221207,BDLAMPS,252.2,252.2,252.2,252.2,11135
20221207,BDTHAI,17,17,17,17,5000
