Date,Scrip,Open,High,Low,Close,Volume
20221206,00DS30,2198.57496,2207.82232,2196.67198,2205.58036,2719644000
20221206,00DSES,1359.51639,1365.43656,1357.91654,1364.03993,2719644000
20221206,00DSEX,6212.5547,6232.16301,6212.44679,6229.00771,2719644000
20221206,1STPRIMFMF,17,17,17,17,24951
20221206,AAMRANET,55.6,57.1,54.7,56.7,2965887
20221206,AAMRATECH,40.2,40.8,39,39.4,823076
20221206,ABB1STMF,5.2,5.2,5.2,5.2,2
20221206,ABBANK,9.9,9.9,9.9,9.9,2936
20221206,ACFL,26.5,26.5,26.5,26.5,1
20221206,ACI,260.2,260.2,260.2,260.2,115
20221206,ACIFORMULA,155,155,155,155,4
20221206,ACMELAB,85,85,85,85,7977
20221206,ACMEPL,35.4,35.4,35.4,35.4,348
20221206,ACTIVEFINE,19.3,19.3,19.3,19.3,300
20221206,ADNTEL,118,120.1,115,117.1,792262
20221206,ADVENT,27.9,28.3,27.2,28,1742288
20221206,AFCAGRO,23.5,23.5,23.5,23.5,155
20221206,AFTABAUTO,24.5,24.5,24.5,24.5,2572
20221206,AGNISYSL,24.1,24.1,23.5,23.8,1274044
20221206,AGRANINS,38.5,38.5,38.5,38.5,1753
20221206,AIBL1STIMF,7.3,7.3,7.3,7.3,2285
20221206,AL-HAJTEX,132.1,132.1,132.1,132.1,18
20221206,ALARABANK,23.6,23.6,23.6,23.6,2578
20221206,ALIF,13.3,13.3,13.3,13.3,990
20221206,AMANFEED,33.5,33.5,33.5,33.5,240
20221206,AMBEEPHA,499.4,535,499.4,528,16920
20221206,AMCL(PRAN),266.8,266.8,266.8,266.8,592
20221206,ANLIMAYARN,37.1,37.1,37.1,37.1,1
20221206,ANWARGALV,213.3,213.3,213.3,213.3,1351
20221206,AOL,36.5,36.5,36.5,36.5,20998
20221206,APEXFOODS,279.1,301.8,279.1,293.4,133250
20221206,APEXFOOT,257.5,259.4,257.5,257.5,46378
20221206,APEXSPINN,130.9,130.9,130.9,130.9,120
20221206,ARAMIT,273.9,273.9,273.9,273.9,502
20221206,ARAMITCEM,31.4,31.4,31.4,31.4,1
20221206,ARGONDENIM,18.2,18.2,18.2,18.2,1
20221206,ASIAINS,48.9,49,48.9,48.9,118527
20221206,ASIAPACINS,43.6,43.6,43.6,43.6,5558
20221206,ATLASBANG,104.2,104.2,104.2,104.2,49
20221206,BANGAS,127.7,127.7,127.7,127.7,20
20221206,BANKASIA,20.2,20.2,20.2,20.2,101
20221206,BATASHOE,950,950.9,949.9,950.2,443
20221206,BATBC,518.7,518.7,518.7,518.7,494
