00DSEX,14-02-2022,7089.53,7118.40,7051.69,7060.74,124177750
00DS30,14-02-2022,2605.05,2614.77,2592.59,2597.14,124177750
00DSES,14-02-2022,1522.98,1530.03,1517.81,1519.85,124177750
DSEX,14-02-2022,7089.53,7118.40,7051.69,7060.74,124177750
DS30,14-02-2022,2605.05,2614.77,2592.59,2597.14,124177750
DSES,14-02-2022,1522.98,1530.03,1517.81,1519.85,124177750
1JANATAMF,14-02-2022,6.5,6.6,6.4,6.6,405579
1STPRIMFMF,14-02-2022,19.1,19.4,18.8,18.9,190830
AAMRANET,14-02-2022,44,44.4,43.5,43.7,178622
AAMRATECH,14-02-2022,33.6,33.8,32.7,32.9,756150
ABB1STMF,14-02-2022,5.7,5.7,5.6,5.6,341242
ABBANK,14-02-2022,13.4,13.7,13.3,13.5,1646402
ACFL,14-02-2022,30.6,30.9,30.2,30.3,96917
ACI,14-02-2022,302.6,304.7,299.9,301.2,140409
ACIFORMULA,14-02-2022,170.9,170.9,166.7,169.5,45268
ACMELAB,14-02-2022,99.7,99.7,95.7,96.2,1024423
ACMEPL,14-02-2022,33,33.3,32.4,32.5,400436
ACTIVEFINE,14-02-2022,24.7,24.7,24,24.1,1673286
ADNTEL,14-02-2022,50.8,51.6,50.5,50.5,213239
ADVENT,14-02-2022,26.9,27,26.1,26.3,677839
AFCAGRO,14-02-2022,28.8,28.8,28.1,28.2,247812
AFTABAUTO,14-02-2022,28.7,29.1,27.5,28,102258
AGNISYSL,14-02-2022,25.3,25.4,24.5,24.7,1600116
AGRANINS,14-02-2022,56.1,56.3,55.3,55.5,104014
AIBL1STIMF,14-02-2022,8.7,8.7,8.6,8.7,52302
AIBLPBOND,14-02-2022,4700.5,4700.5,4700,4700.5,4
AIL,14-02-2022,47.3,47.3,46.3,46.7,120432
ALARABANK,14-02-2022,27.1,27.2,27,27.1,122742
AL-HAJTEX,14-02-2022,99.9,100.4,97.6,98.4,371358
ALIF,14-02-2022,14.7,14.7,14.5,14.6,2071731
ALLTEX,14-02-2022,24.1,25.5,23.3,23.7,1424854
AMANFEED,14-02-2022,52.5,53.1,52,52.2,456706
AMBEEPHA,14-02-2022,484.3,493.7,471,480.5,4265
AMCL(PRAN),14-02-2022,360,361,344.2,345.3,38214
ANLIMAYARN,14-02-2022,38,38.7,36.8,36.9,123391
ANWARGALV,14-02-2022,427,430,410,414.5,301359
AOL,14-02-2022,43.3,43.3,42.2,42.5,88279
APEXFOODS,14-02-2022,190,194,185.1,186.7,99120
APEXFOOT,14-02-2022,322.6,325.5,314,315.2,97171
APEXSPINN,14-02-2022,136,136,132,132.1,20592
APEXTANRY,14-02-2022,130.5,131.9,130,130.3,15532
APOLOISPAT,14-02-2022,10.1,10.2,9.6,9.9,4404704
APSCLBOND,14-02-2022,5400,5400,5400,5400,1
ARAMIT,14-02-2022,362,370,357,359.1,31233
ARAMITCEM,14-02-2022,44.5,44.5,41.2,41.9,594568
ARGONDENIM,14-02-2022,18.6,18.7,18.4,18.5,196005
ASIAINS,14-02-2022,100,100.8,97.4,97.8,866483
ASIAPACINS,14-02-2022,65.3,65.3,64.1,64.2,104400
ATCSLGF,14-02-2022,9.8,10,9.8,9.9,265666
ATLASBANG,14-02-2022,108.5,110.6,107,107.4,3471
AZIZPIPES,14-02-2022,107.5,108.1,101.8,103.7,49623
BANGAS,14-02-2022,124.4,125.9,122.3,122.6,15994
BANKASIA,14-02-2022,20.9,21,20.7,20.9,168472
BARKAPOWER,14-02-2022,25.6,25.7,24.6,25,597066
BATASHOE,14-02-2022,909.8,915,909.6,910.1,4569
BATBC,14-02-2022,638.5,639.9,632,634.2,177274
BAYLEASING,14-02-2022,34.9,35.6,33.4,33.7,5107876
BBS,14-02-2022,25.8,26.3,24.7,24.9,4306521
BBSCABLES,14-02-2022,61.4,61.4,59.5,59.7,478409
BDAUTOCA,14-02-2022,147.5,148.5,141,141.7,23274
BDCOM,14-02-2022,26.6,26.6,25.4,25.5,442647
BDFINANCE,14-02-2022,51.5,51.5,49.7,50.2,627323
BDLAMPS,14-02-2022,325,328.9,315,325.7,352753
BDTHAI,14-02-2022,20.2,20.5,20,20.2,931485
BDTHAIFOOD,14-02-2022,44.9,44.9,38.5,38.9,3864525
BDWELDING,14-02-2022,21.7,22.2,20.3,20.7,226564
BEACHHATCH,14-02-2022,39.4,40,38,38.7,267593
BEACONPHAR,14-02-2022,234,239.3,232.7,236.8,101016
BENGALWTL,14-02-2022,26,26.4,25.2,25.5,229017
BERGERPBL,14-02-2022,1817,1817,1801.2,1811.7,708
BEXGSUKUK,14-02-2022,88.5,89,88.5,89,40062
BEXIMCO,14-02-2022,147.1,147.4,145,146.4,4160500
BGIC,14-02-2022,54,55.8,54,54.9,34901
BIFC,14-02-2022,7,7,6.5,6.5,47145
BNICL,14-02-2022,115.5,116.5,113.2,113.6,20712
BPML,14-02-2022,61.9,62.2,59.6,59.9,441992
BPPL,14-02-2022,35.2,35.4,34.8,34.8,508363
BRACBANK,14-02-2022,57.2,57.5,57.2,57.3,1183539
BSC,14-02-2022,134,137.5,131.3,132.6,3756239
BSCCL,14-02-2022,219.3,222,218.3,219,86033
