00DSEX,28-02-2022,6676.14,6764.89,6676.14,6739.45,73001970
00DS30,28-02-2022,2467.90,2495.47,2467.90,2482.36,73001970
00DSES,28-02-2022,1445.14,1460.69,1445.13,1453.48,73001970
DSEX,28-02-2022,6676.14,6764.89,6676.14,6739.45,73001970
DS30,28-02-2022,2467.90,2495.47,2467.90,2482.36,73001970
DSES,28-02-2022,1445.14,1460.69,1445.13,1453.48,73001970
1JANATAMF,28-02-2022,6.2,6.2,6,6.1,536285
1STPRIMFMF,28-02-2022,16.5,16.5,16.1,16.3,82301
AAMRANET,28-02-2022,41.3,42.4,41.1,41.8,104971
AAMRATECH,28-02-2022,35,35.6,34,34.5,1340874
ABB1STMF,28-02-2022,5.4,5.4,5.3,5.3,460484
ABBANK,28-02-2022,12.2,12.4,12,12.2,991601
ACFL,28-02-2022,28.9,28.9,28.1,28.3,96739
ACI,28-02-2022,287.9,292.2,287.9,291.2,75996
ACIFORMULA,28-02-2022,169.9,169.9,163.6,163.9,11551
ACMELAB,28-02-2022,89.5,91.4,89.5,89.9,435725
ACMEPL,28-02-2022,32.2,33.4,32.2,33.1,648982
ACTIVEFINE,28-02-2022,22.6,23.2,22.5,22.9,1073261
ADNTEL,28-02-2022,59,61.1,58.9,60.8,752174
ADVENT,28-02-2022,24.9,25.9,24.5,25.8,639930
AFCAGRO,28-02-2022,26.3,26.9,25.6,26,140519
AFTABAUTO,28-02-2022,27.4,27.5,26,26.3,249487
AGNISYSL,28-02-2022,24.5,24.9,24.3,24.4,548212
AGRANINS,28-02-2022,49,50.6,49,50,114336
AIBL1STIMF,28-02-2022,8.6,8.6,8.3,8.4,150560
AIBLPBOND,28-02-2022,4702,4702,4700,4701.5,4
AIL,28-02-2022,48.1,48.9,48,48.6,216282
ALARABANK,28-02-2022,26.5,26.8,26.4,26.5,839157
AL-HAJTEX,28-02-2022,93,97.6,93,96.1,247809
ALIF,28-02-2022,14.5,15.2,14.3,14.8,6097614
ALLTEX,28-02-2022,23.8,25.7,23.5,25.7,968445
AMANFEED,28-02-2022,49.5,50,48.8,49.1,277803
AMBEEPHA,28-02-2022,468,485,468,482.7,2203
AMCL(PRAN),28-02-2022,346.9,353.5,342.8,344.3,61283
ANLIMAYARN,28-02-2022,35.9,36.7,35.9,36.6,60781
ANWARGALV,28-02-2022,398,409.8,398,405.9,798994
AOL,28-02-2022,41.9,42.8,41.6,41.8,117438
APEXFOODS,28-02-2022,203,210,202.8,206.4,88782
APEXFOOT,28-02-2022,310.9,316.9,306.1,309,83545
APEXSPINN,28-02-2022,165.8,171.8,165.8,169.5,167751
APEXTANRY,28-02-2022,137.4,142.3,137.1,141.2,138559
APOLOISPAT,28-02-2022,9.2,9.5,9.2,9.3,2601464
APSCLBOND,28-02-2022,5400,5400,5400,5400,1
ARAMIT,28-02-2022,351.8,357,344.5,348.4,13759
ARAMITCEM,28-02-2022,40.3,42.6,39.8,41.9,469630
ARGONDENIM,28-02-2022,18.2,18.4,18,18.2,150572
ASIAINS,28-02-2022,82.7,84.2,82.7,83.5,365097
ASIAPACINS,28-02-2022,58.6,58.6,56.5,56.9,33065
ATCSLGF,28-02-2022,9.4,9.5,9.4,9.5,121864
ATLASBANG,28-02-2022,115,115,108.1,109.5,7336
AZIZPIPES,28-02-2022,104.1,107,103.1,106.2,51159
BANGAS,28-02-2022,124.9,127.5,123.7,127,66170
BANKASIA,28-02-2022,19.9,20.3,19.9,20,10464
BARKAPOWER,28-02-2022,23.9,24.2,23.9,24.1,324905
BATASHOE,28-02-2022,902,910,898,909.4,2030
BATBC,28-02-2022,608,620,608,614.1,262657
BAYLEASING,28-02-2022,28.8,29.3,28.7,29,1557277
BBS,28-02-2022,23.4,23.7,23.2,23.3,1661672
BBSCABLES,28-02-2022,57.4,59.2,57.1,57.4,220068
BDAUTOCA,28-02-2022,140,144.8,140,143.1,34015
BDCOM,28-02-2022,24.1,24.5,24,24.3,229001
BDFINANCE,28-02-2022,46.9,46.9,44.9,46,88915
BDLAMPS,28-02-2022,311.7,324,305.7,314.1,60736
BDTHAI,28-02-2022,18.5,18.9,18.2,18.6,271325
BDTHAIFOOD,28-02-2022,34.2,35.6,34.2,35.2,436996
BDWELDING,28-02-2022,19.7,20.5,19.5,19.9,194214
BEACHHATCH,28-02-2022,39.9,39.9,38.5,38.9,262434
BEACONPHAR,28-02-2022,228,228,221,224.7,53815
BENGALWTL,28-02-2022,24.8,25.4,24.2,24.4,145707
BERGERPBL,28-02-2022,1769,1791,1769,1788.1,956
