00DSEX,27-02-2022,6839.44,6839.57,6663.91,6676.14,91628670
00DS30,27-02-2022,2514.98,2514.98,2458.47,2467.90,91628670
00DSES,27-02-2022,1475.72,1475.79,1441.62,1445.14,91628670
DSEX,27-02-2022,6839.44,6839.57,6663.91,6676.14,91628670
DS30,27-02-2022,2514.98,2514.98,2458.47,2467.90,91628670
DSES,27-02-2022,1475.72,1475.79,1441.62,1445.14,91628670
1JANATAMF,27-02-2022,6.4,6.4,6.1,6.1,892265
1STPRIMFMF,27-02-2022,16.5,16.7,15.8,16.2,210400
AAMRANET,27-02-2022,43,44.8,41,41.1,290909
AAMRATECH,27-02-2022,35.9,36.4,34.4,34.7,1681767
ABB1STMF,27-02-2022,5.4,5.4,5.3,5.4,527502
ABBANK,27-02-2022,12.7,12.7,12.1,12.2,905322
ACFL,27-02-2022,29.1,29.1,27.8,27.9,94930
ACI,27-02-2022,292.4,294.9,287,287.9,147988
ACIFORMULA,27-02-2022,167.9,167.9,161.6,162.5,26203
ACMELAB,27-02-2022,93,93,88.6,89.1,891780
ACMEPL,27-02-2022,33.1,33.2,32,32.4,898473
ACTIVEFINE,27-02-2022,23.7,23.7,22.4,22.6,1892016
ADNTEL,27-02-2022,58.8,58.9,56.1,58.1,653568
AFCAGRO,27-02-2022,26.2,26.7,25.3,26.1,284336
AFTABAUTO,27-02-2022,27.8,27.8,26.5,26.8,69027
AGNISYSL,27-02-2022,24.8,25,24.3,24.5,1501201
AGRANINS,27-02-2022,51.7,52,48.5,49.4,180176
AIBL1STIMF,27-02-2022,8.6,8.6,8.4,8.4,101030
AIBLPBOND,27-02-2022,4700,4700,4700,4700,3
AIL,27-02-2022,49.4,49.4,47.6,47.9,184606
ALARABANK,27-02-2022,26.9,26.9,26.3,26.7,780113
AL-HAJTEX,27-02-2022,98.4,99.8,94,94.6,520224
ALIF,27-02-2022,15,15.1,14.2,14.3,5093877
ALLTEX,27-02-2022,25.2,25.2,23.4,23.4,1698863
AMANFEED,27-02-2022,51.3,51.3,48.1,48.4,690937
AMBEEPHA,27-02-2022,491,491,465,466.7,4415
AMCL(PRAN),27-02-2022,351,351.5,337,339.3,66501
ANLIMAYARN,27-02-2022,37.2,37.2,35.1,35.5,228903
ANWARGALV,27-02-2022,401,403.4,397,400,101113
AOL,27-02-2022,43.5,43.5,41,41.9,176828
APEXFOODS,27-02-2022,211.6,215,196,202.3,143553
APEXFOOT,27-02-2022,318.4,320.1,295.2,304.3,104185
APEXSPINN,27-02-2022,171.9,172.7,163,165.3,202124
APEXTANRY,27-02-2022,133.1,137.5,133,135.2,155239
APOLOISPAT,27-02-2022,9.5,9.6,9.1,9.2,2660288
ARAMIT,27-02-2022,351,351,341,342.3,17041
ARAMITCEM,27-02-2022,41.9,41.9,38.1,39,455759
ARGONDENIM,27-02-2022,18.5,18.5,17.8,18,493284
ASIAINS,27-02-2022,86.4,86.6,81.6,81.8,624767
ASIAPACINS,27-02-2022,57.3,58.8,55.6,56.1,68615
ATCSLGF,27-02-2022,9.6,9.8,9.2,9.3,268275
ATLASBANG,27-02-2022,120,120,109.3,109.5,12678
AZIZPIPES,27-02-2022,103.6,106.1,102.2,103,61490
BANGAS,27-02-2022,125.3,127.9,121.8,122.3,85999
BANKASIA,27-02-2022,19.5,20.1,19.5,19.9,59830
BARKAPOWER,27-02-2022,24.3,24.5,23.7,23.9,715290
BATASHOE,27-02-2022,900,915,886.1,900.9,3142
BATBC,27-02-2022,616.8,617,600,607.8,423264
BAYLEASING,27-02-2022,29.9,29.9,28.3,28.5,2728267
BBS,27-02-2022,23.7,23.8,22.9,23,2323312
BBSCABLES,27-02-2022,57.9,58.3,56.2,56.6,444660
BDAUTOCA,27-02-2022,138,146.7,137,138.4,59348
BDCOM,27-02-2022,24.6,25.4,24,24.1,339903
BDFINANCE,27-02-2022,46,46.7,44.7,45.1,180036
BDLAMPS,27-02-2022,334,334,301.1,302.6,105471
BDTHAI,27-02-2022,19.1,19.1,18,18.2,826111
BDTHAIFOOD,27-02-2022,35.4,35.8,33.7,34,566608
BDWELDING,27-02-2022,20.2,20.4,19,19.2,251871
BEACHHATCH,27-02-2022,38.8,38.8,37,37.4,541003
BEACONPHAR,27-02-2022,229.8,229.8,221.5,224.9,79634
BENGALWTL,27-02-2022,25.5,25.5,23.9,24.1,134704
BERGERPBL,27-02-2022,1770,1778.5,1769,1775.9,3872
BEXGSUKUK,27-02-2022,87,89.5,87,88.5,84816
BEXIMCO,27-02-2022,150,150,146,147.5,3849352
BGIC,27-02-2022,50.3,50.3,47.6,48.1,135876
BIFC,27-02-2022,6.1,6.3,5.9,6.1,41696
BNICL,27-02-2022,101.1,101.8,91.8,92.9,31187
BPML,27-02-2022,55,55.1,52.2,52.4,839221
BPPL,27-02-2022,33.6,33.8,32,32.2,580566
BRACBANK,27-02-2022,54.5,55.3,53.5,53.7,803262
BSC,27-02-2022,120.5,121.5,113.5,115.6,2355984
BSCCL,27-02-2022,204,207,200,206.2,208471
BSRMLTD,27-02-2022,103,104.5,100.2,101.1,245967
BSRMSTEEL,27-02-2022,73.8,73.8,72.3,72.8,234588
BXPHARMA,27-02-2022,189.1,189.1,185,185.2,511015
CAPMBDBLMF,27-02-2022,9.5,9.5,9.5,9.5,44370
CAPMIBBLMF,27-02-2022,14.4,14.4,13.7,13.8,202407
