00DSEX,05-07-2022,6346.88,6402.65,6346.88,6372.13,96079610
00DS30,05-07-2022,2283.95,2311.65,2283.95,2301.92,96079610
00DSES,05-07-2022,1385.16,1396.55,1385.16,1389.25,96079610
DSEX,05-07-2022,6346.88,6402.65,6346.88,6372.13,96079610
DS30,05-07-2022,2283.95,2311.65,2283.95,2301.92,96079610
DSES,05-07-2022,1385.16,1396.55,1385.16,1389.25,96079610
1JANATAMF,05-07-2022,6.3,6.5,6.3,6.4,328045
1STPRIMFMF,05-07-2022,17.8,18,17.8,17.9,166771
AAMRANET,05-07-2022,43,43.5,41.7,42.8,1409432
AAMRATECH,05-07-2022,34,34.2,33.3,33.4,1003499
ABB1STMF,05-07-2022,5.5,5.6,5.5,5.5,89790
ABBANK,05-07-2022,10.3,10.4,10.1,10.3,631962
ACFL,05-07-2022,28.5,30.5,28.1,30.5,808184
ACI,05-07-2022,280.1,281.7,279.8,280,39179
ACIFORMULA,05-07-2022,165.8,165.8,161.6,162.1,205623
ACMELAB,05-07-2022,87.6,88.5,87.3,87.7,131628
ACMEPL,05-07-2022,36.2,36.8,36.1,36.1,1261924
ACTIVEFINE,05-07-2022,21.3,21.7,21.3,21.4,850734
ADNTEL,05-07-2022,66.8,68.1,65.3,67.5,396715
ADVENT,05-07-2022,24.8,25.6,24.8,25.2,1354014
AFCAGRO,05-07-2022,25.1,25.8,25.1,25.5,434679
AFTABAUTO,05-07-2022,26.5,27,26.3,26.6,191181
AGNISYSL,05-07-2022,23.7,24.1,23.6,23.8,2075597
AGRANINS,05-07-2022,42.3,43.9,42.2,42.6,38000
AIBL1STIMF,05-07-2022,7.8,7.9,7.7,7.8,88925
AIL,05-07-2022,47.2,47.6,47,47,47999
ALARABANK,05-07-2022,25,25.2,24.7,24.7,239348
AL-HAJTEX,05-07-2022,121.2,125.9,121.2,123.9,328245
ALIF,05-07-2022,14.3,14.6,14.1,14.2,7486227
ALLTEX,05-07-2022,24.9,26.1,24.9,25.2,911285
AMANFEED,05-07-2022,36,38.2,35.5,37.8,1729792
AMBEEPHA,05-07-2022,529.7,540,524,530.6,4402
AMCL(PRAN),05-07-2022,272.7,277,272.6,273.1,11288
ANLIMAYARN,05-07-2022,38.4,39.8,37.8,38.1,304893
ANWARGALV,05-07-2022,416.7,417.9,410,410.4,39954
AOL,05-07-2022,40.8,40.8,38,38.7,312324
APEXFOODS,05-07-2022,184.9,186.5,178.1,179,31676
APEXFOOT,05-07-2022,270.3,272,261.9,261.9,120182
APEXSPINN,05-07-2022,130.1,132.5,130.1,131.7,33670
APEXTANRY,05-07-2022,144.5,147.7,144,144.7,114874
APOLOISPAT,05-07-2022,8.8,8.9,8.7,8.7,1666729
APSCLBOND,05-07-2022,5500,5500,5500,5500,1
ARAMIT,05-07-2022,282.9,295,280.4,290.9,16607
ARAMITCEM,05-07-2022,32.2,32.9,31.5,31.7,311098
ARGONDENIM,05-07-2022,19.8,20.4,19.4,19.6,555044
ASIAINS,05-07-2022,56.3,56.4,55,55.3,189077
ASIAPACINS,05-07-2022,50,50,49,49.1,83467
ATCSLGF,05-07-2022,9.9,10,9.9,9.9,103796
ATLASBANG,05-07-2022,110,111.8,108.5,109.5,7953
AZIZPIPES,05-07-2022,98.6,102,97.5,100.4,25210
BANGAS,05-07-2022,136,138.6,135.2,136.6,84397
BANKASIA,05-07-2022,20.7,20.9,20.6,20.6,323184
BARKAPOWER,05-07-2022,23.8,24,23.7,23.8,260691
BATASHOE,05-07-2022,926.2,926.2,910,915.3,884
BATBC,05-07-2022,540.8,542.5,539.7,539.9,137821
BAYLEASING,05-07-2022,26.2,26.6,26.2,26.4,708631
BBS,05-07-2022,23.5,24,23.5,23.6,1467688
BBSCABLES,05-07-2022,55.2,56,55.1,55.4,244391
BDAUTOCA,05-07-2022,145.5,147,144,144.2,54975
BDCOM,05-07-2022,33.9,34.5,33.5,33.6,1504403
BDFINANCE,05-07-2022,48.3,49,48,48.1,381614
BDLAMPS,05-07-2022,270.3,274.8,264.9,265.3,50414
BDTHAI,05-07-2022,18.9,19.3,18.9,18.9,2168650
BDTHAIFOOD,05-07-2022,37.4,38,36.9,37,465976
BDWELDING,05-07-2022,23.8,24,22.6,22.8,281964
BEACHHATCH,05-07-2022,49,49,44.6,44.9,213749
BEACONPHAR,05-07-2022,258,260,254.4,255.8,31870
BENGALWTL,05-07-2022,23.3,24.4,23.3,24,721972
BERGERPBL,05-07-2022,1734,1750,1727,1736.8,1424
BEXGSUKUK,05-07-2022,90.5,91.5,89,89,130993
BEXIMCO,05-07-2022,129.3,134.5,129.1,132.8,7166275
BGIC,05-07-2022,45.2,45.2,44.6,44.6,24991
BIFC,05-07-2022,6.5,6.5,6.4,6.4,34418
BNICL,05-07-2022,66,68.3,66,66.2,169150
BPML,05-07-2022,54,55.3,53.5,53.9,273622
BPPL,05-07-2022,32.6,33.7,32.6,33.1,404201
BRACBANK,05-07-2022,40.1,40.4,39.9,40.1,1794666
BSC,05-07-2022,115.8,117.8,115.1,116.5,2185935
BSCCL,05-07-2022,222.5,224,221,222,63968
BSRMLTD,05-07-2022,98.5,99.2,96.1,96.9,31933
BSRMSTEEL,05-07-2022,67.3,67.7,66.5,67,75782
BXPHARMA,05-07-2022,154.7,155.5,152.7,154,322787
CAPMBDBLMF,05-07-2022,11.3,11.3,10.4,10.4,640399
CAPMIBBLMF,05-07-2022,15,15.1,14.7,14.8,136683
CENTRALINS,05-07-2022,43.3,43.3,41.9,42,22211
CENTRALPHL,05-07-2022,13.6,13.7,13.3,13.3,545626
CITYBANK,05-07-2022,22.6,22.8,22.5,22.7,1243455
CITYGENINS,05-07-2022,29.2,30,29.2,29.4,66053
CNATEX,05-07-2022,10.4,10.8,10.3,10.3,1085154
CONFIDCEM,05-07-2022,101.5,103.5,101.5,102.4,64098
CONTININS,05-07-2022,37.9,37.9,35.4,35.9,33784
COPPERTECH,05-07-2022,41.8,42.4,41,41.3,1389831
CROWNCEMNT,05-07-2022,74.6,76,74.6,75.5,8952
CRYSTALINS,05-07-2022,39.8,39.8,37,37.2,12198
CVOPRL,05-07-2022,186.5,189.9,184,185.3,159595
DACCADYE,05-07-2022,19.1,19.5,18.8,18.9,744008
DAFODILCOM,05-07-2022,67.2,69.9,67.2,68.4,3164
DBH,05-07-2022,61.9,61.9,61,61.4,43681
DBH1STMF,05-07-2022,7.2,7.4,7.2,7.4,51843
DELTALIFE,05-07-2022,126,136.9,126,136.9,772885
