Date,Scrip,Open,High,Low,Close,Volume
20220728,00DS30,2162.85243,2158.53388,2133.9685,2145.25115,4417782000
20220728,00DSES,1319.84173,1321.57195,1304.36464,1308.20034,4417782000
20220728,00DSEX,6038.00311,6032.94865,5963.35463,5980.5109,4417782000
20220728,1JANATAMF,6.2,6.2,6.1,6.2,129167
20220728,1STPRIMFMF,16.9,17,16.8,16.8,179004
20220728,AAMRANET,37.4,38.1,37,37,409577
20220728,AAMRATECH,29.7,31,29.7,30.1,429584
20220728,ABB1STMF,5.2,5.3,5.2,5.2,100797
20220728,ABBANK,9.9,9.9,9.8,9.9,2009556
20220728,ACFL,25.8,26.9,25.8,25.9,49314
20220728,ACI,270.7,272,268,271.5,51475
20220728,ACIFORMULA,152.3,153,151.1,151.1,126686
20220728,ACMELAB,85.1,85.6,84,84.9,206933
20220728,ACMEPL,35.4,35.4,34.5,34.7,322142
20220728,ACTIVEFINE,18.9,18.9,18.9,18.9,118912
20220728,ADNTEL,58,58,57.3,57.3,54106
20220728,ADVENT,22.9,22.9,22,22,191222
20220728,AFCAGRO,23.7,23.7,23.1,23.1,86573
20220728,AFTABAUTO,26.9,26.9,25.4,25.5,15326
20220728,AGNISYSL,21.4,21.5,21.4,21.4,269122
20220728,AGRANINS,38.1,38.1,38.1,38.1,11008
20220728,AIBL1STIMF,7.3,7.3,7.2,7.2,101814
20220728,AIL,51.7,51.8,51.6,51.6,120737
20220728,AL-HAJTEX,136.9,136.9,133.9,135,291098
20220728,ALARABANK,23.4,23.6,23.2,23.4,59579
20220728,ALIF,13,13.1,13,13,1467474
20220728,ALLTEX,24.1,24.2,24.1,24.1,183320
20220728,AMANFEED,32.9,33.1,32.9,32.9,198535
20220728,AMBEEPHA,480.2,480.2,475.1,475.1,2134
20220728,AMCL(PRAN),263.7,265,263.6,263.6,13258
20220728,ANLIMAYARN,36.9,37.3,36.2,36.2,71936
20220728,ANWARGALV,380,388.2,377.4,381.1,7584
20220728,AOL,35.9,36.5,35.8,35.9,25691
20220728,APEXFOODS,171.9,171.9,165.4,165.9,15074
20220728,APEXFOOT,258,258,254.5,254.7,16464
20220728,APEXSPINN,130.2,130.2,128.2,128.3,22220
20220728,APEXTANRY,124.4,124.6,124.4,124.4,26893
20220728,APOLOISPAT,8.1,8.2,8.1,8.1,304479
20220728,APSCLBOND,5500,5500,5500,5500,1
20220728,ARAMIT,266,275.5,266,266.6,3587
20220728,ARAMITCEM,31.4,31.4,30.4,30.4,48827
20220728,ARGONDENIM,18.1,18.1,18,18,61505
20220728,ASIAINS,48.8,48.8,48.7,48.7,108276
20220728,ASIAPACINS,44,44,43.2,43.5,17797
20220728,ATCSLGF,9.7,9.9,9.7,9.7,118855
20220728,ATLASBANG,103,103,101,101.4,7072
20220728,AZIZPIPES,94.9,98.8,93.1,93.7,19106
20220728,BANGAS,126.7,126.7,122.8,122.8,32014
20220728,BANKASIA,20.2,20.2,19.8,20.1,65142
20220728,BARKAPOWER,20.8,21.4,20.7,20.9,118143
20220728,BATASHOE,921,925,921,923.5,8272
20220728,BATBC,518,518,510,514.5,67678
20220728,BAYLEASING,23.5,23.6,23.5,23.5,333790
20220728,BBS,21.2,21.5,21.1,21.1,476664
20220728,BBSCABLES,52,52,51.2,51.2,234506
20220728,BDAUTOCA,132,132,132,132,7437
20220728,BDCOM,29.6,30,29.6,29.6,771106
20220728,BDFINANCE,47.2,47.2,44,44.1,49361
20220728,BDLAMPS,245,249,243.1,244.3,35705
20220728,BDTHAI,16.8,16.8,16.6,16.6,369881
20220728,BDTHAIFOOD,34,34.8,33.9,34.5,224137
20220728,BDWELDING,21.6,21.6,21.5,21.5,17277
20220728,BEACHHATCH,40.5,41.8,40.4,40.4,87572
20220728,BEACONPHAR,237.5,245,237.2,240.6,78001
20220728,BENGALWTL,21.7,21.7,21.3,21.3,72799
20220728,BERGERPBL,1707,1729.9,1700.6,1707.7,896
20220728,BEXGSUKUK,84,85,84,84,24257
20220728,BEXIMCO,113.4,115.8,113.4,114.2,3121689
20220728,BGIC,38.6,39.2,38.6,38.7,33216
20220728,BIFC,9.4,9.4,9.4,9.4,701
20220728,BNICL,55.4,56.4,55.4,55.4,39817
20220728,BPML,49.8,49.9,48.5,48.8,161180
20220728,BPPL,28.9,29.1,28.7,28.7,102647
20220728,BRACBANK,37.9,38.4,37.8,37.9,459492
20220728,BSC,105.1,107.9,104.5,105.7,474894
20220728,BSCCL,229.8,229.8,217,219.6,78655
20220728,BSRMLTD,89.2,90.2,88.5,88.7,125342
20220728,BSRMSTEEL,63.1,63.8,62.7,62.8,60397
20220728,BXPHARMA,146.4,147.4,143.4,146,223372
20220728,CAPMBDBLMF,10.6,10.6,10.3,10.3,109565
20220728,CAPMIBBLMF,14.2,14.3,14.2,14.2,62475
20220728,CENTRALINS,36.6,37.6,36.6,36.6,25477
20220728,CENTRALPHL,12.2,12.3,12.2,12.2,292257
20220728,CITYBANK,21.8,21.9,21.7,21.9,238998
20220728,CITYGENINS,26.5,26.5,26.2,26.2,67583
20220728,CNATEX,10.1,10.1,10,10,1234476
20220728,CONFIDCEM,91.8,92.1,91.4,91.4,71487
20220728,CONTININS,31.5,31.5,31.5,31.5,38750
20220728,COPPERTECH,37.8,38,37.7,37.7,505195
20220728,CROWNCEMNT,73.6,73.6,73.6,73.6,374
20220728,CRYSTALINS,35,35,34.7,34.7,19404
20220728,CVOPRL,158.9,161.9,158.9,160.1,54108
20220728,DACCADYE,17.6,17.7,17.6,17.6,317218
20220728,DAFODILCOM,64,65.8,63.7,63.8,5162
20220728,DBH,57.3,58,57.1,57.8,45328
20220728,DBH1STMF,7,7.1,6.9,6.9,72093
20220728,DELTALIFE,132.1,136.5,132.1,135.9,488843
20220728,DELTASPINN,8.4,8.4,8.4,8.4,131474
20220728,DESCO,35.9,36.8,35.9,36.1,6587
20220728,DESHBANDHU,17.9,18,17.9,17.9,203440
20220728,DGIC,28,28,28,28,1553
20220728,DHAKABANK,13.2,13.4,13.2,13.3,344205
20220728,DHAKAINS,49.9,49.9,49.9,49.9,5096
20220728,DOMINAGE,21.3,22.1,21.3,21.3,76765
20220728,DOREENPWR,65.3,65.3,63.9,64.1,152904
20220728,DSHGARME,159.9,159.9,147.2,147.8,4009
20220728,DSSL,16.9,16.9,16.6,16.6,911677
20220728,DULAMIACOT,74.4,74.4,72.5,72.7,43
20220728,DUTCHBANGL,62.5,62.6,61.7,61.7,79184
20220728,EASTERNINS,51.9,51.9,50.9,50.9,50425
20220728,EASTLAND,25.1,25.4,25.1,25.1,51637
20220728,EASTRNLUB,1830.1,1830.1,1804.8,1804.8,1160
20220728,EBL,31.6,31.9,31.3,31.6,113281
20220728,EBL1STMF,7.5,7.5,7.4,7.5,3670
20220728,EBLNRBMF,6.7,6.7,6.5,6.6,1881926
20220728,ECABLES,177.7,177.7,177.5,177.5,7549
20220728,EGEN,44.4,44.9,44.4,44.4,25260
20220728,EHL,52.1,52.4,52,52,284909
20220728,EIL,27.7,27.7,27.7,27.7,37421
20220728,EMERALDOIL,35.3,35.3,35.1,35.1,162630
20220728,ENVOYTEX,46.4,48.5,44.8,46.8,978850
20220728,EPGL,33.5,33.9,33.5,33.5,404187
20220728,ESQUIRENIT,36,36,34,34.2,35484
20220728,ETL,9.4,9.4,9.4,9.4,79637
20220728,EXIM1STMF,5.8,5.9,5.8,5.8,264528
20220728,EXIMBANK,10.4,10.4,10.2,10.2,438665
20220728,FAMILYTEX,4.9,4.9,4.9,4.9,8904
20220728,FARCHEM,10.5,10.6,10.5,10.5,245229
20220728,FAREASTFIN,5.8,5.8,5.8,5.8,10305
20220728,FAREASTLIF,78,78,73.3,73.3,32266
20220728,FASFIN,5.2,5.2,5.2,5.2,69503
20220728,FBFIF,5.1,5.2,5,5.1,705946
20220728,FEDERALINS,25.4,25.4,25.4,25.4,12810
20220728,FEKDIL,17.1,17.4,16.9,17,157137
20220728,FINEFOODS,42.8,43.5,42.8,42.8,89088
20220728,FIRSTFIN,5.3,5.3,5.1,5.3,192776
20220728,FIRSTSBANK,9.9,9.9,9.8,9.8,731602
20220728,FORTUNE,78.7,80.6,78.7,80.1,2037023
20220728,FUWANGCER,17,17.1,17,17,425197
20220728,FUWANGFOOD,22.9,23,22.9,22.9,334140
20220728,GBBPOWER,19.3,19.3,19.3,19.3,99126
20220728,GEMINISEA,306,306.1,305.9,305.9,24227
20220728,GENEXIL,67,67,66.9,66.9,181348
20220728,GENNEXT,6,6,5.9,5.9,848149
20220728,GHAIL,17.2,17.3,17.2,17.2,282121
20220728,GHCL,34.3,34.3,34.3,34.3,38044
20220728,GLOBALINS,33,33.3,32.8,32.8,111601
20220728,GOLDENSON,18,18,17.7,17.7,161981
20220728,GP,289.4,289.4,283,285.7,113174
20220728,GPHISPAT,46.2,46.8,46,46,628860
20220728,GQBALLPEN,99.9,101,99.7,99.8,26977
20220728,GRAMEENS2,15.2,15.3,15.2,15.3,102811
20220728,GREENDELMF,7,7,6.8,6.8,66061
20220728,GREENDELT,64,67.3,64,65.9,22334
20220728,GSPFINANCE,32.4,32.4,32.4,32.4,93122
20220728,HAKKANIPUL,56.6,57,56.5,56.5,35766
20220728,HEIDELBCEM,174,174,173.5,173.5,1168
20220728,HFL,22,22,21.8,21.8,507687
20220728,HRTEX,129,131.6,128.7,129.7,281349
20220728,HWAWELLTEX,45.1,48,45.1,47.3,162723
20220728,IBNSINA,286,287,285,286.6,1736
20220728,IBP,16.7,17,16.6,16.7,381859
20220728,ICB,91,91,89.7,89.8,36918
20220728,ICB3RDNRB,6.5,6.6,6.5,6.5,135090
20220728,ICBAGRANI1,9.9,9.9,9.1,9.2,2490
20220728,ICBAMCL2ND,8.8,8.9,8.6,8.6,82463
20220728,ICBEPMF1S1,7.1,7.1,7.1,7.1,25201
20220728,ICBIBANK,5.3,5.3,5.3,5.3,1031982
20220728,ICBSONALI1,8,8,8,8,400
20220728,IDLC,48.1,48.1,46,46,129527
20220728,IFADAUTOS,46.1,46.1,45.2,45.2,158777
20220728,IFIC,11.3,11.4,11.3,11.3,1514185
20220728,IFIC1STMF,5.2,5.2,5.1,5.1,282990
20220728,IFILISLMF1,6.4,6.4,6.3,6.4,25626
20220728,ILFSL,5.5,5.5,5.5,5.5,4644
20220728,IMAMBUTTON,121.7,121.7,121.7,121.7,1
20220728,INDEXAGRO,102.2,102.4,100.2,100.9,33121
20220728,INTECH,29.5,29.5,29.4,29.4,75125
20220728,INTRACO,28.9,29.8,28.8,29.3,3990357
20220728,IPDC,56.4,57.4,56.3,56.5,1944344
20220728,ISLAMIBANK,32.5,32.6,32,32.3,140453
20220728,ISLAMICFIN,19.5,19.7,19.5,19.5,195260
20220728,ISLAMIINS,40.3,40.4,40.3,40.3,25526
20220728,ISNLTD,52.5,52.5,52.4,52.4,61960
20220728,ITC,32.5,33.7,32.3,32.7,44991
20220728,JAMUNABANK,21,21.6,21,21.4,66337
20220728,JAMUNAOIL,165.4,167.7,165.4,166.5,2351
20220728,JANATAINS,30.5,30.9,29.5,29.5,206058
20220728,JHRML,68.5,68.8,68.4,68.4,417820
20220728,JMISMDL,290,298,288.2,292.3,7251
20220728,JUTESPINN,157.3,161,157.3,157.3,2102
20220728,KARNAPHULI,28.5,28.6,28.4,28.4,73535
20220728,KAY&QUE,247.5,247.5,234.5,235.8,2711
20220728,KBPPWBIL,13.6,13.6,13.6,13.6,33662
20220728,KDSALTD,78,78,76,77.1,1296608
20220728,KEYACOSMET,6.4,6.4,6.3,6.3,1780116
20220728,KOHINOOR,375.6,381.4,375.6,379.9,3431
20220728,KPCL,26.4,26.4,25.7,25.7,123477
20220728,KPPL,8.8,8.9,8.8,8.8,27936
20220728,KTL,24.5,24.8,24.5,24.5,2796529
20220728,LANKABAFIN,25.5,25.5,25.5,25.5,171780
20220728,LEGACYFOOT,57.5,57.5,56.7,56.7,14807
20220728,LHBL,65.8,65.8,62.9,63.5,939195
20220728,LIBRAINFU,870,870,852.3,854.1,7277
20220728,LINDEBD,1380,1388,1372.1,1372.1,10695
20220728,LOVELLO,37.7,37.7,37.5,37.5,89569
20220728,LRBDL,34.5,34.9,34.2,34.2,110099
20220728,LRGLOBMF1,6.4,6.5,6.3,6.4,281281
20220728,MAKSONSPIN,22.1,22.2,22,22,566231
20220728,MALEKSPIN,26.6,27,26.5,26.8,466412
20220728,MARICO,2425,2440,2402.2,2430.1,2661
20220728,MATINSPINN,80.2,81.5,78.6,78.7,1548612
20220728,MBL1STMF,6.7,6.7,6.6,6.6,29774
20220728,MEGCONMILK,40.4,40.4,40.4,40.4,604
20220728,MEGHNACEM,68.5,68.5,68.3,68.3,10719
20220728,MEGHNAINS,43.9,43.9,43.9,43.9,6267
20220728,MEGHNALIFE,61.2,62.3,61.2,61.8,34692
20220728,MEGHNAPET,39.2,39.2,39.2,39.2,23
20220728,MERCANBANK,13.8,13.8,13.3,13.6,1192783
20220728,MERCINS,32,32.2,32,32,37701
20220728,METROSPIN,24.7,25,24.7,24.7,281365
20220728,MHSML,26.3,26.4,26,26.1,109007
20220728,MIDASFIN,13.3,13.3,13.1,13.1,148282
20220728,MIRACLEIND,32.8,32.8,32.8,32.8,17020
20220728,MIRAKHTER,50,51.1,49.4,49.5,35251
20220728,MITHUNKNIT,19.2,19.2,18.5,18.6,222000
20220728,MJLBD,85.3,86.3,85.3,86,30795
20220728,MLDYEING,24,24,24,24,70742
20220728,MONNOAGML,466,474,461,465.8,2507
20220728,MONNOCERA,95.4,96.3,95.4,95.4,56504
20220728,MONNOFABR,23.9,23.9,23.7,23.7,184085
20220728,MONOSPOOL,140,142.7,140,140,15012
20220728,MPETROLEUM,199.5,199.5,195,195.6,49267
20220728,MTB,16.6,16.6,16.3,16.5,21624
20220728,NAHEEACP,64.9,65.7,63.8,65.1,101665
20220728,NAVANACNG,25.9,26.3,25.8,26.1,10687
20220728,NBL,8.4,8.4,8.3,8.3,3687325
20220728,NCCBANK,13.8,13.8,13.7,13.7,166735
20220728,NCCBLMF1,6.9,6.9,6.8,6.8,24282
20220728,NEWLINE,44.4,44.4,44.4,44.4,43061
20220728,NFML,16.5,16.6,16.4,16.4,168969
20220728,NHFIL,41.5,41.7,41.3,41.3,136010
20220728,NITOLINS,44.8,44.8,43,44.3,13591
20220728,NORTHERN,219.2,219.2,219.1,219.1,5039
20220728,NORTHRNINS,41.9,41.9,41.3,41.5,1230
20220728,NPOLYMER,50.2,50.7,49.9,50.4,191950
20220728,NRBCBANK,17.2,17.3,17.2,17.2,116045
20220728,NTC,578.6,589,578.4,578.7,2452
20220728,NTLTUBES,77.6,77.6,77.1,77.1,77709
20220728,NURANI,6.8,6.8,6.8,6.8,163380
20220728,OAL,10.8,11,10.8,10.8,418792
20220728,OIMEX,18.4,18.6,18.4,18.4,48976
20220728,OLYMPIC,111,113.9,110.5,110.5,97858
20220728,ONEBANKLTD,10,10.1,9.8,9.9,705512
20220728,ORIONINFU,105.2,105.3,104.7,104.7,325194
20220728,ORIONPHARM,78.7,79,78.7,78.7,179416
20220728,PADMALIFE,44.5,44.5,44.5,44.5,1432
20220728,PADMAOIL,204.6,207.6,204.6,206.6,7596
20220728,PAPERPROC,159.8,159.8,159.3,159.3,15989
20220728,PARAMOUNT,46.6,47.7,46.6,46.7,36710
20220728,PDL,11.6,11.6,11.3,11.3,710571
20220728,PENINSULA,27.1,27.1,26.9,26.9,39322
20220728,PEOPLESINS,39.7,39.7,37.3,37.3,102622
20220728,PF1STMF,11.4,11.4,11.3,11.3,17576
20220728,PHARMAID,799,799,771,782.5,12811
20220728,PHENIXINS,38.9,38.9,38.9,38.9,4494
20220728,PHOENIXFIN,16.6,16.6,16,16,223569
20220728,PHPMF1,5.2,5.3,5.2,5.2,195532
20220728,PIONEERINS,70.4,71.2,70.3,70.3,72207
20220728,POPULAR1MF,5.1,5.2,5.1,5.1,394312
20220728,POPULARLIF,63,64.3,62.9,64.1,35946
20220728,POWERGRID,51.2,51.7,51.1,51.1,183362
20220728,PRAGATIINS,58,59.5,58,58,33253
20220728,PRAGATILIF,71,71,70.3,70.5,180
20220728,PREMIERBAN,12.9,12.9,12.7,12.7,1173502
20220728,PREMIERCEM,45.8,45.8,43.2,44,42670
20220728,PREMIERLEA,6.7,6.7,6.7,6.7,3889
20220728,PRIME1ICBA,8,8,7.6,7.6,28583
20220728,PRIMEBANK,18.8,19,18.7,18.8,16406
20220728,PRIMEFIN,11.4,11.4,11.4,11.4,96558
20220728,PRIMEINSUR,79.6,79.6,79.6,79.6,15273
20220728,PRIMELIFE,55.1,55.1,54.1,54.2,2155
20220728,PRIMETEX,40.1,40.1,40.1,40.1,41278
20220728,PROGRESLIF,77.8,77.8,74.5,75.9,15570
20220728,PROVATIINS,58.2,58.5,58.1,58.1,187826
20220728,PTL,75.7,77.3,75,75.2,360904
20220728,PUBALIBANK,25.2,26,25.2,25.6,131702
20220728,PURABIGEN,27.8,27.8,26.2,26.2,9558
20220728,QUASEMIND,57.8,57.8,56.7,56.7,96892
20220728,QUEENSOUTH,24.1,24.4,24.1,24.1,686169
20220728,RAHIMAFOOD,229.7,229.7,229.6,229.6,10019
20220728,RAHIMTEXT,215.4,218,212,212.2,5210
20220728,RAKCERAMIC,44,44,41.8,42.2,622856
20220728,RANFOUNDRY,162.9,162.9,157.5,157.5,20256
20220728,RDFOOD,35.9,35.9,35.2,35.2,437407
20220728,RECKITTBEN,4755,4755.1,4731,4745.7,486
20220728,REGENTTEX,9.7,9.7,9.7,9.7,128952
20220728,RELIANCE1,10.7,10.9,10.6,10.7,4162
20220728,RELIANCINS,54.3,55,54.3,54.8,5426
20220728,RENATA,1302,1302,1294,1294.7,8131
20220728,RENWICKJA,950.1,961,944.4,945.2,1072
20220728,REPUBLIC,36.1,36.9,35.8,35.8,15147
20220728,RINGSHINE,9.8,9.8,9.7,9.7,2046922
20220728,RNSPIN,6.1,6.2,6.1,6.1,440058
20220728,ROBI,29,29,29,29,158798
20220728,RSRMSTEEL,16.6,17,16.5,16.6,54974
20220728,RUNNERAUTO,48.5,49,47.4,47.4,38417
20220728,RUPALIBANK,25.4,26.1,25.2,25.5,26267
20220728,RUPALIINS,27.8,28.4,27.8,27.9,96775
20220728,RUPALILIFE,65.4,65.4,61.3,61.5,43403
20220728,SAFKOSPINN,27.7,27.7,27.7,27.7,105112
20220728,SAIFPOWER,29.2,29.7,29.2,29.2,571357
20220728,SAIHAMCOT,16.2,16.2,16,16.1,425443
20220728,SAIHAMTEX,24,24.4,24,24,845558
20220728,SALAMCRST,33.2,33.2,32.6,32.6,42509
20220728,SALVOCHEM,60.8,61.4,60.7,60.7,278266
20220728,SAMATALETH,68.6,71.9,68.6,68.6,15549
20220728,SAMORITA,71,71,69.7,69.7,16808
20220728,SANDHANINS,26.2,26.6,26.2,26.2,66714
20220728,SAPORTL,26.7,27.1,26.5,26.7,143777
20220728,SAVAREFR,262,262,251.2,251.8,8292
20220728,SBACBANK,10.6,10.6,10.4,10.5,194875
20220728,SEAPEARL,43.3,44.2,43.3,44,69888
20220728,SEMLFBSLGF,8.6,8.6,8.4,8.4,65655
20220728,SEMLIBBLSF,8.7,8.7,8.5,8.5,19598
20220728,SEMLLECMF,9.3,9.3,9.3,9.3,21025
20220728,SHAHJABANK,18.9,19,18.4,18.4,150985
20220728,SHASHADNIM,26.5,26.6,26.5,26.5,197685
20220728,SHEPHERD,23.5,23.9,23.5,23.5,199226
20220728,SHURWID,18.2,18.3,18.2,18.2,288770
20220728,SHYAMPSUG,94.6,94.6,94.5,94.5,4431
20220728,SIBL,12.1,12.4,12.1,12.1,167226
20220728,SILCOPHL,22.8,23.1,22.8,22.8,328633
20220728,SILVAPHL,21.4,21.4,21,21,67313
20220728,SIMTEX,16.9,17.6,16.9,16.9,159369
20220728,SINGERBD,149.1,151.7,149.1,149.8,8571
20220728,SINOBANGLA,52.6,53,52.6,52.6,74728
20220728,SKICL,46,46.3,45.7,45.8,44743
20220728,SKTRIMS,24.4,24.4,24.3,24.3,118460
20220728,SONALIANSH,430,438.9,427.1,429.3,3484
20220728,SONALILIFE,49.5,52.9,49.5,52.2,200009
20220728,SONALIPAPR,598.9,613.9,598.7,598.7,322624
20220728,SONARBAINS,51.1,52.4,50.9,51,107923
20220728,SONARGAON,49,49,48.1,48.2,414716
20220728,SOUTHEASTB,13.7,13.8,13.6,13.7,350086
20220728,SPCERAMICS,41.9,43.1,41.9,41.9,2333702
20220728,SPCL,66.2,67.4,66.1,66.1,96529
20220728,SQUARETEXT,70.5,71.5,69.1,69.2,999974
20220728,SQURPHARMA,209.9,209.9,207.5,208.9,509233
20220728,SSSTEEL,16.2,16.3,16.2,16.2,998183
20220728,STANCERAM,142,149.9,141.6,141.6,3969
20220728,STANDARINS,48.8,48.8,48.8,48.8,861
20220728,STANDBANKL,8.8,9,8.7,8.8,315704
20220728,STYLECRAFT,102.8,105,102.7,103.2,11016
20220728,SUMITPOWER,33.4,33.7,33.3,33.5,267083
20220728,SUNLIFEINS,59.6,59.8,57.8,59.5,871137
20220728,TAKAFULINS,48.3,48.3,46.5,46.6,16063
20220728,TALLUSPIN,10.1,10.2,10,10.1,217359
20220728,TAMIJTEX,173,173,172.4,172.4,11099
20220728,TITASGAS,39.8,40,39.6,39.6,650366
20220728,TOSRIFA,24.2,24.9,23.7,23.9,593524
20220728,TRUSTB1MF,5.6,5.8,5.6,5.7,317765
20220728,TRUSTBANK,34.5,35,34.5,34.9,25875
20220728,TUNGHAI,5.9,5.9,5.7,5.8,113667
20220728,UCB,12.8,13.2,12.8,12.8,355935
20220728,UNILEVERCL,2815,2850,2801.1,2811.6,75
20220728,UNIONBANK,9.3,9.3,9.2,9.2,1532285
20220728,UNIONCAP,7.1,7.1,7.1,7.1,44758
20220728,UNIONINS,32.3,32.3,32.3,32.3,24291
20220728,UNIQUEHRL,54,54,53.9,53.9,121798
20220728,UNITEDFIN,15.6,15.9,15.6,15.6,189433
20220728,UNITEDINS,52.2,52.2,48.3,51.3,466
20220728,UPGDCL,232,232,228.7,230.9,28550
20220728,USMANIAGL,72.1,72.1,72.1,72.1,9395
20220728,UTTARABANK,23.2,23.5,23.2,23.4,301013
20220728,UTTARAFIN,33.1,33.6,33.1,33.3,13231
20220728,VAMLBDMF1,7.3,7.3,7.3,7.3,3520
20220728,VFSTDL,22,22.5,21.8,21.8,514408
20220728,WALTONHIL,1044.9,1046,1033,1035.5,1670
20220728,WATACHEM,196,196,193.7,193.7,5221
20220728,WMSHIPYARD,11.4,11.4,10.7,10.9,215693
20220728,YPL,18.7,18.7,18.7,18.7,132696
20220728,ZAHEENSPIN,12.8,12.8,12.7,12.7,894924
20220728,ZAHINTEX,8.9,8.9,8.9,8.9,87010
20220728,ZEALBANGLA,170.1,172,169.9,170,5594
