00DSEX,12-05-2022,6591.99,6606.19,6554.09,6565.47,82336110
00DS30,12-05-2022,2420.64,2426.47,2402.92,2406.92,82336110
00DSES,12-05-2022,1433.41,1438.13,1428.42,1432.17,82336110
DSEX,12-05-2022,6591.99,6606.19,6554.09,6565.47,82336110
DS30,12-05-2022,2420.64,2426.47,2402.92,2406.92,82336110
DSES,12-05-2022,1433.41,1438.13,1428.42,1432.17,82336110
1JANATAMF,12-05-2022,6.2,6.3,6.1,6.2,504984
1STPRIMFMF,12-05-2022,17.2,17.5,17.1,17.3,121546
AAMRANET,12-05-2022,39.9,40.3,39.2,39.4,629736
AAMRATECH,12-05-2022,36,36.5,35.6,35.8,769301
ABB1STMF,12-05-2022,5.6,5.7,5.5,5.6,150125
ABBANK,12-05-2022,11.1,11.2,11,11.1,391814
ACFL,12-05-2022,27.8,28.5,27.5,27.9,74915
ACI,12-05-2022,290.2,294,286.5,292.1,245623
ACIFORMULA,12-05-2022,212.9,225.9,202.7,220.2,1562246
ACMELAB,12-05-2022,92.5,94.1,91,92.9,442866
ACMEPL,12-05-2022,31.1,31.4,30.4,30.7,665350
ACTIVEFINE,12-05-2022,22.3,22.4,21.8,22,1273255
ADNTEL,12-05-2022,73,75,71.5,71.8,1166393
ADVENT,12-05-2022,27,27.5,26.1,27.1,766922
AFCAGRO,12-05-2022,24.8,24.8,24,24.3,98873
AFTABAUTO,12-05-2022,27,27,26.4,26.5,25123
AGNISYSL,12-05-2022,23,23.6,23,23.3,915594
AGRANINS,12-05-2022,48.2,49,48,48.4,117768
AIBL1STIMF,12-05-2022,8.6,8.6,8.5,8.5,60067
AIBLPBOND,12-05-2022,4665.5,4665.5,4665.5,4665.5,1
AIL,12-05-2022,46.7,47.7,46.6,46.8,444906
ALARABANK,12-05-2022,26.1,26.3,26.1,26.2,365263
AL-HAJTEX,12-05-2022,102,105.1,102,104.1,283988
ALIF,12-05-2022,13.9,14,13.5,13.6,2375884
ALLTEX,12-05-2022,24.9,25.2,24.5,24.6,839625
AMANFEED,12-05-2022,43,43.7,42.1,42.4,573659
AMBEEPHA,12-05-2022,465.9,466,456.8,457.1,1001
AMCL(PRAN),12-05-2022,301,302,286.2,292.4,33128
ANLIMAYARN,12-05-2022,37.4,37.4,36.1,36.4,44775
ANWARGALV,12-05-2022,370,378,364.5,374.1,64561
AOL,12-05-2022,37.4,39,37.4,38,83807
APEXFOODS,12-05-2022,199,203.6,191.6,194.4,46832
APEXFOOT,12-05-2022,293.6,295.7,289.6,290,25991
APEXSPINN,12-05-2022,137,141,136,137.6,41945
APEXTANRY,12-05-2022,170,171.8,162.5,166.7,64760
APOLOISPAT,12-05-2022,8.7,8.9,8.6,8.8,1123997
ARAMIT,12-05-2022,296.3,297.9,291.9,292.1,4442
ARAMITCEM,12-05-2022,32.7,32.7,31.5,31.8,72792
ARGONDENIM,12-05-2022,19,19,18.5,18.6,122566
ASIAINS,12-05-2022,67.8,67.9,65,65.2,382399
ASIAPACINS,12-05-2022,55.3,55.9,54.6,54.7,38336
ATCSLGF,12-05-2022,9.9,10,9.8,9.9,187824
ATLASBANG,12-05-2022,105,105,103.6,103.8,11900
AZIZPIPES,12-05-2022,100,100.8,99.6,99.9,20279
BANGAS,12-05-2022,138.6,146.2,136.2,139.3,325582
BANKASIA,12-05-2022,18.4,18.8,18.1,18.2,177427
BARKAPOWER,12-05-2022,25.2,25.2,24.8,24.9,221315
BATASHOE,12-05-2022,946.1,946.1,916,933.5,1246
BATBC,12-05-2022,583,583,575,575.6,93349
BAYLEASING,12-05-2022,28.7,28.8,28,28.4,975346
BBS,12-05-2022,24.5,24.6,23.9,24.1,1449455
BBSCABLES,12-05-2022,56.5,56.9,56.1,56.4,198555
BDAUTOCA,12-05-2022,139.1,141,138.2,139.3,35175
BDCOM,12-05-2022,34.5,34.9,33.2,33.5,1725068
BDFINANCE,12-05-2022,46.1,47.5,45.3,46.5,1692727
BDLAMPS,12-05-2022,288,294,282,285.8,88305
BDTHAI,12-05-2022,18.2,18.6,18.2,18.3,179959
BDTHAIFOOD,12-05-2022,33.6,37.2,33.6,37,961362
BDWELDING,12-05-2022,19.5,19.8,19.2,19.4,75875
BEACHHATCH,12-05-2022,37.9,38.5,37,37.9,259413
BEACONPHAR,12-05-2022,256.5,263,256.4,259.4,107441
BENGALWTL,12-05-2022,22.3,22.5,21.8,22.2,122322
BERGERPBL,12-05-2022,1779.7,1779.7,1754,1760.2,663
BEXGSUKUK,12-05-2022,88.5,90,88,89,52400
BEXIMCO,12-05-2022,146.5,146.5,142.2,143.6,2075628
BGIC,12-05-2022,48.3,49.3,47.5,48.7,93617
BIFC,12-05-2022,7.3,7.3,6.8,7,8502
BNICL,12-05-2022,81.4,82.3,78,79.1,26998
