00DSEX,09-05-2022,6669.42,6704.83,6669.42,6698.08,120831870
00DS30,09-05-2022,2449.25,2460.84,2447.52,2449.40,120831870
00DSES,09-05-2022,1447.42,1457.25,1447.42,1454.14,120831870
DSEX,09-05-2022,6669.42,6704.83,6669.42,6698.08,120831870
DS30,09-05-2022,2449.25,2460.84,2447.52,2449.40,120831870
DSES,09-05-2022,1447.42,1457.25,1447.42,1454.14,120831870
1JANATAMF,09-05-2022,6.3,6.4,6.2,6.2,490954
1STPRIMFMF,09-05-2022,17.5,17.9,17.4,17.7,202586
AAMRANET,09-05-2022,40.9,42.7,40.9,41.6,1209606
AAMRATECH,09-05-2022,37.4,38.3,37.3,37.7,1804064
ABB1STMF,09-05-2022,5.7,5.8,5.6,5.7,282367
ABBANK,09-05-2022,11.3,11.5,11.3,11.4,531173
ACFL,09-05-2022,28.2,29.5,28.2,29.2,210850
ACI,09-05-2022,290.6,304,289.6,301.2,345631
ACIFORMULA,09-05-2022,168.5,186,168.5,186,1707636
ACMELAB,09-05-2022,91.6,96.5,91.6,96.2,1572904
ACMEPL,09-05-2022,32.5,33.7,32.5,33,966126
ACTIVEFINE,09-05-2022,22.9,23.5,22.6,22.9,1696987
ADNTEL,09-05-2022,74,78.6,72.6,77.9,1286992
ADVENT,09-05-2022,29,29,28,28.6,1379211
AFCAGRO,09-05-2022,25.5,27,25.1,25.9,819704
AFTABAUTO,09-05-2022,27.7,27.7,27,27.4,126896
AGNISYSL,09-05-2022,24.1,25.1,24.1,24.5,1738632
AGRANINS,09-05-2022,48.2,49.2,48.1,48.6,92566
AIBL1STIMF,09-05-2022,8.6,8.7,8.5,8.6,119567
AIL,09-05-2022,47.3,48.4,47.3,48.2,121391
ALARABANK,09-05-2022,26.2,26.3,26.1,26.2,829736
AL-HAJTEX,09-05-2022,107.4,107.4,103.2,104.3,192592
ALIF,09-05-2022,13.3,13.7,13.3,13.6,3661342
ALLTEX,09-05-2022,26.5,27.3,26.1,26.3,1157041
AMANFEED,09-05-2022,40.2,42.5,40.1,42.2,659864
AMBEEPHA,09-05-2022,479.5,479.5,465.2,467.6,7488
AMCL(PRAN),09-05-2022,309,312,306.5,310,71448
ANLIMAYARN,09-05-2022,37.9,37.9,37,37.6,11705
ANWARGALV,09-05-2022,370,380.5,362.3,377.3,104427
AOL,09-05-2022,39,41.8,38.7,40.1,491180
APEXFOODS,09-05-2022,209.9,215,207,210.2,63611
APEXFOOT,09-05-2022,295.6,306,295.6,305.2,73272
APEXSPINN,09-05-2022,139.6,145.5,139.6,143.5,79045
APEXTANRY,09-05-2022,163.2,179.4,163.2,178,200720
APOLOISPAT,09-05-2022,9,9.2,9,9,1187541
ARAMIT,09-05-2022,301,307,299.1,304.7,7620
ARAMITCEM,09-05-2022,33.5,33.7,32.5,33.5,136585
ARGONDENIM,09-05-2022,19,19.4,18.8,19,331422
ASIAINS,09-05-2022,69.9,70.8,69.3,69.8,344181
ASIAPACINS,09-05-2022,58,58.7,56.8,57.1,70808
ATCSLGF,09-05-2022,10.2,10.2,10,10,553904
ATLASBANG,09-05-2022,110,110.5,106.7,108.2,14474
AZIZPIPES,09-05-2022,103.1,103.1,100.4,100.9,33202
BANGAS,09-05-2022,121.3,125,121.1,124.7,118058
BANKASIA,09-05-2022,18.4,19.8,18.4,19.2,452713
BARKAPOWER,09-05-2022,26,26.6,25.7,26.3,1779575
BATASHOE,09-05-2022,943,943,935,939.5,5241
BATBC,09-05-2022,581.7,587,581.7,583.8,121554
BAYLEASING,09-05-2022,28.3,29,27.9,28.7,1440034
BBS,09-05-2022,25.5,26.1,25.4,25.6,3942111
BBSCABLES,09-05-2022,57.5,58.7,57.5,58.1,544485
BDAUTOCA,09-05-2022,139.8,141.4,139.3,140.9,19747
BDCOM,09-05-2022,35.9,38.8,35.9,36.9,3721111
BDFINANCE,09-05-2022,40.5,43.3,40.1,42.5,1211394
BDLAMPS,09-05-2022,310.8,313.4,305.2,308.7,61976
BDTHAI,09-05-2022,18,19.2,18,19,757646
BDTHAIFOOD,09-05-2022,35.1,36.4,35.1,36.2,513193
BDWELDING,09-05-2022,20,20.3,19.5,19.5,212014
BEACHHATCH,09-05-2022,39.3,39.9,38.4,39.4,454631
BEACONPHAR,09-05-2022,255,257.7,252.5,253,50955
BENGALWTL,09-05-2022,23.3,23.7,23.2,23.6,192858
BERGERPBL,09-05-2022,1756.5,1778.7,1756.5,1776.2,795
BEXGSUKUK,09-05-2022,89.5,90,89,89,25424
BEXIMCO,09-05-2022,148.5,148.8,146.1,146.8,2206863
BGIC,09-05-2022,47.5,47.8,46.9,47.1,53260
BIFC,09-05-2022,7.2,7.3,7,7.2,36990
BNICL,09-05-2022,87.3,89.6,86.6,88.1,30959
BPML,09-05-2022,55.8,59.2,55.6,58.5,918952
BPPL,09-05-2022,35.4,36.3,35.1,35.2,1230491
BRACBANK,09-05-2022,46,46,45.4,45.5,368908
BSC,09-05-2022,121,123.8,120.3,121.3,1795554
BSCCL,09-05-2022,218.6,223.9,218.6,223,136331
BSRMLTD,09-05-2022,107.4,108.5,107.1,107.6,114938
BSRMSTEEL,09-05-2022,76,76.4,75.3,75.8,478699
BXPHARMA,09-05-2022,168.6,169,166.5,167.3,186002
CAPMBDBLMF,09-05-2022,10.1,10.3,10,10.2,83284
CAPMIBBLMF,09-05-2022,14.3,14.4,14.1,14.3,171847
CENTRALINS,09-05-2022,49.1,49.8,48.8,49.5,65407
CENTRALPHL,09-05-2022,14.4,14.6,14.3,14.5,760971
CITYBANK,09-05-2022,24.5,24.5,24,24.2,745483
CITYGENINS,09-05-2022,32.2,32.5,31.8,31.9,137051
CNATEX,09-05-2022,10.1,10.1,9.8,10,683885
CONFIDCEM,09-05-2022,114,115.4,113.7,114.9,82399
CONTININS,09-05-2022,39.7,40.7,38.9,39.4,94563
COPPERTECH,09-05-2022,43.5,43.7,41.5,41.8,2480667
CROWNCEMNT,09-05-2022,66,68,65.3,65.8,17132
