00DSEX,05-01-2022,6892.99,6947.42,6892.99,6929.93,141416430
00DS30,05-01-2022,2571.19,2582.77,2571.19,2575.88,141416430
00DSES,05-01-2022,1456.12,1467.40,1456.12,1463.68,141416430
DSEX,05-01-2022,6892.99,6947.42,6892.99,6929.93,141416430
DS30,05-01-2022,2571.19,2582.77,2571.19,2575.88,141416430
DSES,05-01-2022,1456.12,1467.40,1456.12,1463.68,141416430
1JANATAMF,05-01-2022,6.6,6.7,6.5,6.7,585537
1STPRIMFMF,05-01-2022,21.1,21.1,20.4,20.6,456554
AAMRANET,05-01-2022,46.4,48.1,46.3,46.9,648059
AAMRATECH,05-01-2022,30.2,30.7,29.8,30.1,560720
ABB1STMF,05-01-2022,5.8,5.8,5.7,5.8,327683
ABBANK,05-01-2022,13.7,13.8,13.5,13.7,951536
ACFL,05-01-2022,30.9,32.6,30.9,31.9,313450
ACI,05-01-2022,297,299.8,291,291.9,185767
ACIFORMULA,05-01-2022,152,154,151.1,152,16453
ACMELAB,05-01-2022,90,90,88,88.7,302118
ACMEPL,05-01-2022,31,32.5,31,31.7,2413671
ACTIVEFINE,05-01-2022,31,31.4,29.3,29.7,8685326
ADNTEL,05-01-2022,53.9,56,53,55.4,300314
ADVENT,05-01-2022,27.5,28.9,27.2,27.8,1199850
AFCAGRO,05-01-2022,31.6,33.8,31.6,32.7,3909758
AFTABAUTO,05-01-2022,28.9,29.5,28.5,29.3,65144
AGNISYSL,05-01-2022,23.4,24.3,23.4,23.7,3545283
AGRANINS,05-01-2022,60,60.2,58.1,58.4,511517
AIBL1STIMF,05-01-2022,8.7,8.9,8.7,8.8,137648
AIBLPBOND,05-01-2022,4800,4900,4800,4842.5,4
AIL,05-01-2022,47.4,47.4,45.8,46,132058
ALARABANK,05-01-2022,26.6,27,26.5,26.7,73471
AL-HAJTEX,05-01-2022,72.8,74.3,71.5,72.9,308657
ALIF,05-01-2022,14.7,15.2,14.7,15.1,6590742
ALLTEX,05-01-2022,19.1,20.1,19.1,19.9,1284237
AMANFEED,05-01-2022,59.1,62.9,58.9,60.1,1977920
AMBEEPHA,05-01-2022,450,458,442.1,445,5314
AMCL(PRAN),05-01-2022,278.1,282.2,271.4,272.2,103183
ANLIMAYARN,05-01-2022,37.9,39.5,37.5,39.2,304808
ANWARGALV,05-01-2022,370,373.9,362.5,366.9,42097
AOL,05-01-2022,45.1,46.2,44.7,46,339378
APEXFOODS,05-01-2022,152,152,146,146.8,49385
APEXFOOT,05-01-2022,272,274,268,269,41723
APEXSPINN,05-01-2022,124.5,124.5,121,122.2,39230
APEXTANRY,05-01-2022,131.9,131.9,128.5,130.2,9285
APOLOISPAT,05-01-2022,9.1,9.5,8.9,9.2,2062856
APSCLBOND,05-01-2022,5313,5313,5313,5313,201
ARAMIT,05-01-2022,328,328,318.1,320.1,13336
ARAMITCEM,05-01-2022,38.1,38.1,36.8,37.4,215344
ARGONDENIM,05-01-2022,18,18.5,17.9,18.3,296726
ASIAINS,05-01-2022,108.5,109,104.1,105.8,942818
ASIAPACINS,05-01-2022,68,68.9,67.2,67.5,308142
ATCSLGF,05-01-2022,9.8,9.9,9.6,9.7,348984
ATLASBANG,05-01-2022,110.3,114.4,109.2,110.5,5208
AZIZPIPES,05-01-2022,103.9,103.9,102,102.4,37258
BANGAS,05-01-2022,120.1,121.8,119.3,120.9,41207
BANKASIA,05-01-2022,21,21.1,20.9,21,86189
BARKAPOWER,05-01-2022,24.6,25.1,24.5,25,631564
BATASHOE,05-01-2022,908.9,909,903,903.4,1131
BATBC,05-01-2022,649,653.1,647,651.2,156364
BAYLEASING,05-01-2022,31.8,33.4,31.8,32.9,1656156
BBS,05-01-2022,18,19.2,17.8,19.1,1477109
BBSCABLES,05-01-2022,56.5,58.4,56.5,58.1,641803
