00DSEX,12-01-2022,7049.15,7092.31,6988.66,6996.06,166417080
00DS30,12-01-2022,2626.66,2640.80,2602.91,2606.79,166417080
00DSES,12-01-2022,1495.87,1506.78,1492.63,1494.78,166417080
DSEX,12-01-2022,7049.15,7092.31,6988.66,6996.06,166417080
DS30,12-01-2022,2626.66,2640.80,2602.91,2606.79,166417080
DSES,12-01-2022,1495.87,1506.78,1492.63,1494.78,166417080
1JANATAMF,12-01-2022,6.6,6.6,6.5,6.5,809467
1STPRIMFMF,12-01-2022,20.7,21.3,20.3,20.5,417666
AAMRANET,12-01-2022,45.4,48.7,45.2,46.3,984487
AAMRATECH,12-01-2022,30.6,33,30.4,31.2,1636572
ABB1STMF,12-01-2022,6,6,5.8,5.9,267084
ABBANK,12-01-2022,14,14,13.8,13.8,1755987
ACFL,12-01-2022,31.8,34.1,31.5,32.9,684845
ACI,12-01-2022,290.1,292.7,287.5,288.1,177950
ACIFORMULA,12-01-2022,158,159.5,153,156.2,32906
ACMELAB,12-01-2022,89.9,89.9,88.1,88.5,224770
ACMEPL,12-01-2022,32.7,33.5,31.8,32.2,1429244
ACTIVEFINE,12-01-2022,30.3,30.8,28.8,29,7824339
ADNTEL,12-01-2022,56,58.6,54.1,54.5,385664
ADVENT,12-01-2022,27.2,27.3,26.1,26.3,940688
AFCAGRO,12-01-2022,31.2,31.7,30.7,31,1079166
AFTABAUTO,12-01-2022,30.2,31.3,30.2,30.6,158346
AGNISYSL,12-01-2022,22.1,23,22.1,22.2,1462370
AGRANINS,12-01-2022,56.6,56.9,54.2,54.5,314570
AIBL1STIMF,12-01-2022,9.1,9.1,8.8,8.9,97327
AIBLPBOND,12-01-2022,4861,5035,4861,4965,5
AIL,12-01-2022,46.6,51.2,46.6,50.2,793068
ALARABANK,12-01-2022,26.8,27.2,26.7,27,145246
AL-HAJTEX,12-01-2022,83.8,85.4,82.5,83.1,440403
ALIF,12-01-2022,14.5,15.2,14.4,14.7,7174953
ALLTEX,12-01-2022,17,18.2,17,17.9,101398
AMANFEED,12-01-2022,59.2,60,57.2,57.7,1146340
AMBEEPHA,12-01-2022,454.8,454.8,447,448.4,1682
AMCL(PRAN),12-01-2022,303.7,336.3,303.7,336.3,315540
ANLIMAYARN,12-01-2022,37.9,39.1,37.6,37.8,174871
ANWARGALV,12-01-2022,420,428,400,411,272838
AOL,12-01-2022,46.9,46.9,45.5,45.7,243748
APEXFOODS,12-01-2022,156.7,156.7,148,150.7,56691
APEXFOOT,12-01-2022,274.1,278,273.5,277.2,187816
APEXSPINN,12-01-2022,121.3,124.4,121.3,122,7968
APEXTANRY,12-01-2022,130,130.8,129,130,23580
APOLOISPAT,12-01-2022,9.1,9.3,9,9,1076946
APSCLBOND,12-01-2022,5280,5280,5280,5280,1
ARAMIT,12-01-2022,318,324,317.5,319.2,8973
ARAMITCEM,12-01-2022,35.5,36.4,35.1,35.3,71223
ARGONDENIM,12-01-2022,18.9,19.2,18.6,18.8,581468
ASIAINS,12-01-2022,103,103.9,98.6,99.6,484721
ASIAPACINS,12-01-2022,65,66.3,64,64.3,95290
ATCSLGF,12-01-2022,10.1,10.3,10,10.1,656357
ATLASBANG,12-01-2022,120.1,120.1,114.1,114.9,11801
AZIZPIPES,12-01-2022,101.7,103,98.5,100,49060
BANGAS,12-01-2022,119.8,120.9,118.6,119.2,37033
BANKASIA,12-01-2022,21,21,20.7,20.9,255610
BARKAPOWER,12-01-2022,25.4,25.6,25.1,25.2,1171595
BATASHOE,12-01-2022,904,910,904,904.2,1257
BATBC,12-01-2022,651,654.8,647.6,649.1,186257
BAYLEASING,12-01-2022,32.5,32.7,31.3,31.5,1441031
BBS,12-01-2022,19,19.2,18.3,18.4,396339
BBSCABLES,12-01-2022,64.5,64.8,61,61.4,2015396
BDAUTOCA,12-01-2022,135,138.4,133.7,137.1,38192
BDCOM,12-01-2022,23.9,25,23.9,24.1,522794
BDFINANCE,12-01-2022,57,58.2,55.4,55.8,370961
BDLAMPS,12-01-2022,202.9,202.9,197.1,198.6,75933
BDTHAI,12-01-2022,21.8,21.8,21.1,21.2,818290
BDWELDING,12-01-2022,17.5,17.5,16.6,16.7,52833
BEACHHATCH,12-01-2022,31.4,32.1,29.9,30.4,316676
BEACONPHAR,12-01-2022,241,243,234,240.4,667156
BENGALWTL,12-01-2022,23.4,23.4,22.5,22.6,103403
BERGERPBL,12-01-2022,1792,1792,1772,1787.8,632
BEXIMCO,12-01-2022,152.6,153.8,148.1,148.7,6525719
BGIC,12-01-2022,52.2,53.7,47,50.4,151665
BIFC,12-01-2022,6.7,6.7,6.5,6.6,10541
BNICL,12-01-2022,128,128,125,125.7,17497
BPML,12-01-2022,71.2,72.6,62.8,64.7,4604904
BPPL,12-01-2022,38.9,39.4,37.1,37.4,1344634
BRACBANK,12-01-2022,56.8,56.8,56,56.2,1123844
BSC,12-01-2022,138.7,138.7,114.5,114.5,7830577
BSCCL,12-01-2022,237.6,238.2,222,223.3,1743520
BSRMLTD,12-01-2022,107,107.5,104.7,105,339379
BSRMSTEEL,12-01-2022,75.8,75.9,72.1,73.5,233950
BXPHARMA,12-01-2022,202.8,202.8,196.7,197.1,496611
CAPMBDBLMF,12-01-2022,10.4,11,10.4,10.6,818646
CAPMIBBLMF,12-01-2022,17,17.2,16.4,16.5,554301
CENTRALINS,12-01-2022,53.9,55.2,53.1,53.3,89748
CENTRALPHL,12-01-2022,13.7,13.9,13.5,13.5,607838
CITYBANK,12-01-2022,27.8,27.9,27.4,27.5,348301
CITYGENINS,12-01-2022,41.3,42,40.9,41.1,307008
CNATEX,12-01-2022,8.4,8.5,8.2,8.3,1463364
CONFIDCEM,12-01-2022,124.9,127,122.9,124,164758
CONTININS,12-01-2022,45.8,46.3,45.1,45.4,191581
COPPERTECH,12-01-2022,42.9,43,40.5,40.8,1637490
CRYSTALINS,12-01-2022,53.7,54,52.6,52.8,189898
CVOPRL,12-01-2022,219.8,223.7,212.8,214.4,477817
DACCADYE,12-01-2022,22.5,24.4,22.4,23,2068698
DAFODILCOM,12-01-2022,70.7,70.7,67.4,68.5,3050
DBH,12-01-2022,78,78.5,76.7,77,229232
DBH1STMF,12-01-2022,7.8,7.9,7.7,7.8,82503
DELTALIFE,12-01-2022,189.9,193.6,185.2,186.1,1018000
DELTASPINN,12-01-2022,9.3,9.4,9.1,9.2,819019
DESCO,12-01-2022,47.5,47.6,42.9,43.2,1202086
DESHBANDHU,12-01-2022,22.6,23.2,21.5,21.7,1711117
DGIC,12-01-2022,39.1,39.6,37.6,38.2,195087
DHAKABANK,12-01-2022,14.7,14.7,14.1,14.4,348218
DHAKAINS,12-01-2022,72,72.2,71.1,71.8,97536
DOMINAGE,12-01-2022,27,27,25.6,25.7,448894
DOREENPWR,12-01-2022,71,71.4,68.9,69.5,273085
DSHGARME,12-01-2022,157.1,158.9,155.1,155.6,46936
DSSL,12-01-2022,17.1,17.7,17,17.1,1885041
DULAMIACOT,12-01-2022,50,50,45.4,46.5,6940
DUTCHBANGL,12-01-2022,79.3,79.8,78.5,78.7,305315
EASTERNINS,12-01-2022,105.9,106,103.2,104,320927
EASTLAND,12-01-2022,38.7,38.8,38.1,38.2,234294
EASTRNLUB,12-01-2022,3045,3075,2952.1,3002.8,11613
EBL,12-01-2022,38.2,39.1,38.1,38.6,496850
EBL1STMF,12-01-2022,7.6,7.9,7.6,7.7,557040
EBLNRBMF,12-01-2022,6.5,6.5,6.3,6.4,295039
ECABLES,12-01-2022,159.4,159.4,142.1,144.7,90457
EGEN,12-01-2022,52,54,51.1,51.4,66362
EHL,12-01-2022,53.9,54.4,52.5,52.9,649303
EIL,12-01-2022,34.1,34.2,33.4,33.5,180101
EMERALDOIL,12-01-2022,38.5,38.5,35.3,36.1,548316
ENVOYTEX,12-01-2022,46,47.5,45,45.3,12461
EPGL,12-01-2022,44.2,45,43.3,43.6,272592
ESQUIRENIT,12-01-2022,35.3,36.5,35.2,35.6,206045
ETL,12-01-2022,10.3,10.4,10.1,10.3,619779
EXIM1STMF,12-01-2022,6.7,6.8,6.5,6.6,579080
EXIMBANK,12-01-2022,13,13.1,12.8,13,1028228
FAMILYTEX,12-01-2022,4.8,4.9,4.8,4.8,630390
FARCHEM,12-01-2022,12.2,12.3,11.9,12,646021
FAREASTFIN,12-01-2022,6,6,5.8,5.9,55363
FAREASTLIF,12-01-2022,95.2,97.8,88.2,89.4,4482628
FASFIN,12-01-2022,7,7.1,6.8,6.9,950633
FBFIF,12-01-2022,5.6,5.6,5.4,5.5,1251719
FEDERALINS,12-01-2022,35.5,35.5,34.7,34.8,192931
FEKDIL,12-01-2022,17.1,17.5,17,17.1,522529
