00DSEX,16-06-2022,6374.51,6432.51,6374.51,6425.74,104663220
00DS30,16-06-2022,2301.92,2330.59,2301.92,2327.95,104663220
00DSES,16-06-2022,1389.60,1405.26,1389.60,1403.26,104663220
DSEX,16-06-2022,6374.51,6432.51,6374.51,6425.74,104663220
DS30,16-06-2022,2301.92,2330.59,2301.92,2327.95,104663220
DSES,16-06-2022,1389.60,1405.26,1389.60,1403.26,104663220
1JANATAMF,16-06-2022,6.3,6.4,6.2,6.3,278874
1STPRIMFMF,16-06-2022,17.2,17.5,17.1,17.4,191856
AAMRANET,16-06-2022,37,37.3,36.7,36.9,437361
AAMRATECH,16-06-2022,32.4,33,32.4,32.6,910850
ABB1STMF,16-06-2022,5.5,5.5,5.4,5.4,321392
ABBANK,16-06-2022,10.5,10.6,10.3,10.4,702382
ACFL,16-06-2022,27.2,27.2,26.7,27,87870
ACI,16-06-2022,280.8,281.4,278.3,280.2,49768
ACIFORMULA,16-06-2022,168.8,168.8,162.9,163.7,325393
ACMELAB,16-06-2022,87.6,88.7,87.4,88.2,276883
ACMEPL,16-06-2022,30.5,32,30.4,31.8,1438988
ACTIVEFINE,16-06-2022,21.9,21.9,21.4,21.5,982222
ADNTEL,16-06-2022,71,71,67.5,68.1,224043
ADVENT,16-06-2022,25.5,26,25.4,25.6,711642
AFCAGRO,16-06-2022,25,25.8,25,25.6,308681
AFTABAUTO,16-06-2022,26.2,26.6,26.2,26.5,41245
AGNISYSL,16-06-2022,23,23.4,22.9,23.1,680067
AGRANINS,16-06-2022,46,46,44.9,45.2,105388
AIBL1STIMF,16-06-2022,8.3,8.3,8.3,8.3,18565
AIL,16-06-2022,51.7,51.7,47.7,48,29184
ALARABANK,16-06-2022,25,26,25,25.9,156473
AL-HAJTEX,16-06-2022,106.8,109.6,106.8,107.9,368902
ALIF,16-06-2022,13.7,13.9,13.5,13.7,3472554
ALLTEX,16-06-2022,23.7,24.3,23.4,23.6,467992
AMANFEED,16-06-2022,37.6,38.5,37.6,38,393218
AMBEEPHA,16-06-2022,457.8,474,457.7,462.6,2142
AMCL(PRAN),16-06-2022,279,279,270.1,273.3,12216
ANLIMAYARN,16-06-2022,37.3,38,36.6,36.8,127428
ANWARGALV,16-06-2022,413,419.5,410.4,417.2,158224
AOL,16-06-2022,38.8,39.4,38.2,39.1,354269
APEXFOODS,16-06-2022,180.4,187.7,180.4,182.5,31913
APEXFOOT,16-06-2022,278.1,283.9,275.8,277.6,13526
APEXSPINN,16-06-2022,132.4,133.9,130.7,131.5,26586
APEXTANRY,16-06-2022,164,166.8,162,162.3,38200
APOLOISPAT,16-06-2022,8.2,8.3,8.1,8.2,761045
APSCLBOND,16-06-2022,5450,5450,5450,5450,1
ARAMIT,16-06-2022,286,288.9,283,284.2,7889
ARAMITCEM,16-06-2022,31.8,31.8,30.5,30.8,186301
ARGONDENIM,16-06-2022,19.2,19.7,19.1,19.2,52163
ASIAINS,16-06-2022,63,63.4,61.8,62,467341
ASIAPACINS,16-06-2022,53.1,54.7,53,53.2,89215
ATCSLGF,16-06-2022,10.6,10.6,10,10,279521
ATLASBANG,16-06-2022,104,105.8,103.5,105,2499
